PVSYST 7.4.7
,File,File date,Description
Project,standalonw with shading 24-02-2026_Project.PRJ,25/03/26 16h53,standalonw with shading 24-02-2026,
Geographical Site,George Town_MN81.SIT,25/03/26 16h53,George Town;India;Asia;,
Weather data,George Town_MN81_SYN.MET,29/12/25 19h12,George Town;Meteonorm 8.1 (1996-2015);Synthetic,
Simulation variant,standalonw with shading 24-02-2026_Project.VC0,25/03/26 16h53,New simulation variant,
Simulation date,,25/03/26 21h05

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobHor,T_Amb,WindVel,GlobInc,TArray,E_Solar
    ,W/m²,°C,m/s,W/m²,°C,kW

23/06/90 16:00,349.6,38.51,1.2001,345.52,50.233,108.96
23/06/90 17:00,139.4,37.22,1.1001,136.11,41.387,34.996
23/06/90 18:00,4.6939,35.72,1.3001,0,0,0
23/06/90 19:00,0,34.45,1.1001,0,0,0
23/06/90 20:00,0,33.18,1.1001,0,0,0
23/06/90 21:00,0,32.09,1.1001,0,0,0
23/06/90 22:00,0,30.97,0.6999,0,0,0
23/06/90 23:00,0,29.84,0.7999,0,0,0
24/06/90 00:00,0,28.98,0.9999,0,0,0
24/06/90 01:00,0,28.04,1.9,0,0,0
24/06/90 02:00,0,27.54,2.3,0,0,0
24/06/90 03:00,0,27.04,2.3,0,0,0
24/06/90 04:00,0,26.68,1.3001,0,0,0
24/06/90 05:00,0.1956,26.61,1.4001,0,0,0
24/06/90 06:00,92.997,27.52,2.1,49.772,29.215,10.448
24/06/90 07:00,258.41,28.94,1.7,192.32,34.763,54.442
24/06/90 08:00,435,30.55,1.9,365.32,42.769,118.02
24/06/90 09:00,620.8,32.27,2.3,545.09,51.293,178.86
24/06/90 10:00,718.8,33.76,2.3,656.41,57.068,213.41
24/06/90 11:00,799.1,35.19,1.4001,744.57,62.178,240.12
24/06/90 12:00,848.4,36.39,2.8999,805.63,65.742,255.93
24/06/90 13:00,833.7,37.27,2.4999,804.12,66.584,254.56
24/06/90 14:00,688.6,37.61,3.8,673.33,61.872,216.86
24/06/90 15:00,563.3,37.6,3.1001,554.41,57.423,181.01
24/06/90 16:00,359.9,36.94,2.7999,355.38,48.985,112.78
24/06/90 17:00,162.3,35.75,1.9,157.79,40.473,41.057
24/06/90 18:00,5.6066,34.27,1.2001,0,0,0
24/06/90 19:00,0,33.4,0.7999,0,0,0
24/06/90 20:00,0,32.54,1.1001,0,0,0
24/06/90 21:00,0,31.88,0.8999,0,0,0
24/06/90 22:00,0,31.12,1.2001,0,0,0
24/06/90 23:00,0,30.35,0.8999,0,0,0
25/06/90 00:00,0,29.99,1.6001,0,0,0
25/06/90 01:00,0,29.63,1.9,0,0,0
25/06/90 02:00,0,29.45,2.3,0,0,0
25/06/90 03:00,0,29.27,2.1,0,0,0
25/06/90 04:00,0,29.16,1.7,0,0,0
25/06/90 05:00,0.7008,29.17,1.6001,0,0,0
25/06/90 06:00,106.39,30.23,2.1,49.836,31.93,10.271
25/06/90 07:00,324.59,32.03,2.1,224.2,38.58,61.158
25/06/90 08:00,525.89,33.99,2.5999,420.26,48.061,133.18
25/06/90 09:00,615.91,35.69,2.3,541.54,54.639,175.24
25/06/90 10:00,771.8,37.4,1.9,700.53,62.514,223.56
25/06/90 11:00,590.6,38.04,1.7,558.68,57.859,180.58
25/06/90 12:00,400.8,37.96,1.6001,387.06,51.425,125.13
25/06/90 13:00,370.39,37.77,0.9999,358.59,50.08,114.75
25/06/90 14:00,256,37.16,1.9,248.12,45.635,78.782
25/06/90 15:00,279.2,36.78,2.1,270.77,46.04,86.542
25/06/90 16:00,161.21,36.08,3.1001,156.1,41.377,46.907
25/06/90 17:00,98.392,35.3,2.1,95.479,38.435,24.666
25/06/90 18:00,1.7928,34.37,1.7,0,0,0
25/06/90 19:00,0,33.22,0.7999,0,0,0
25/06/90 20:00,0,32.23,0.8999,0,0,0
25/06/90 21:00,0,31.21,1.1001,0,0,0
25/06/90 22:00,0,30.19,1.1001,0,0,0
25/06/90 23:00,0,29.17,0.6999,0,0,0
26/06/90 00:00,0,28.12,0.6999,0,0,0
26/06/90 01:00,0,26.99,0.9999,0,0,0
26/06/90 02:00,0,26.39,1.6001,0,0,0
26/06/90 03:00,0,25.79,2.1,0,0,0
26/06/90 04:00,0,25.36,1.6001,0,0,0
26/06/90 05:00,0.1956,25.29,1.1001,0,0,0
26/06/90 06:00,87.798,26.11,1.2001,41.301,27.519,7.5075
26/06/90 07:00,271.9,27.59,0.9999,194.24,33.332,53.973
26/06/90 08:00,476,29.33,1.3001,389.14,42.311,125.95
26/06/90 09:00,656.2,31.08,1.7,570.26,51.02,187.93
26/06/90 10:00,794.6,32.6,1.9,718.38,58.31,233.36
26/06/90 11:00,875.41,34.14,2.4999,812.5,63.712,260.34
26/06/90 12:00,882.4,35.29,3.1001,836.87,65.824,265.74
26/06/90 13:00,821.7,36.02,4.1,792.63,64.884,252.89
26/06/90 14:00,697.59,36.3,3.6001,681.83,60.886,220.73
26/06/90 15:00,542.21,36.16,3.4001,534.55,55.178,175.43
26/06/90 16:00,349.3,35.4,3.6001,345.39,47.096,110.4
26/06/90 17:00,148.9,34.14,2.5999,145.94,38.459,37.229
26/06/90 18:00,4.5961,32.65,1.2001,0,0,0
26/06/90 19:00,0,31.76,0.8999,0,0,0
26/06/90 20:00,0,30.76,1.4001,0,0,0
26/06/90 21:00,0,29.77,1.9,0,0,0
26/06/90 22:00,0,28.78,2.4999,0,0,0
26/06/90 23:00,0,27.79,1.4001,0,0,0
27/06/90 00:00,0,27.23,1.2001,0,0,0
27/06/90 01:00,0,26.64,0.7999,0,0,0
27/06/90 02:00,0,26.33,1.2001,0,0,0
27/06/90 03:00,0,26.02,1.7,0,0,0
27/06/90 04:00,0,25.8,1.2001,0,0,0
27/06/90 05:00,0.1956,25.78,0.5999,0,0,0
27/06/90 06:00,88.597,26.73,0.4999,48.351,28.376,9.9955
27/06/90 07:00,270.7,28.38,0.4999,193.47,34.103,53.54
27/06/90 08:00,481.81,30.35,0.5999,391.5,43.416,126.14
27/06/90 09:00,665.5,32.34,1.3001,577.25,52.559,189.19
27/06/90 10:00,822.6,34.33,2.4999,743.17,60.992,238.66
27/06/90 11:00,903.8,36.13,2.8999,838.95,66.733,265.14
27/06/90 12:00,916.8,37.52,3.6001,869.27,69.328,271.67
27/06/90 13:00,858,38.43,2.5999,827.51,68.651,259.49
27/06/90 14:00,743.8,38.87,1.7,726.58,65.261,231.48
27/06/90 15:00,577.9,38.84,2.3,570.21,59.284,185.08
27/06/90 16:00,375.3,38.11,2.7999,370.69,50.702,117.12
27/06/90 17:00,167.71,36.8,4.1,163.33,41.722,42.859
27/06/90 18:00,7.106,35.2,3.1001,7.0123,35.46,0
27/06/90 19:00,0,33.87,1.9,0,0,0
27/06/90 20:00,0,32.54,0.7999,0,0,0
27/06/90 21:00,0,31.47,1.7,0,0,0
27/06/90 22:00,0,30.29,1.9,0,0,0
27/06/90 23:00,0,29.11,1.7,0,0,0
28/06/90 00:00,0,28.08,1.7,0,0,0
28/06/90 01:00,0,26.97,1.7,0,0,0
28/06/90 02:00,0,26.39,2.5999,0,0,0
28/06/90 03:00,0,25.8,1.9,0,0,0
28/06/90 04:00,0,25.38,1.9,0,0,0
28/06/90 05:00,0.1956,25.32,1.9,0,0,0
28/06/90 06:00,96.795,26.25,2.7999,41.735,27.673,7.6471
28/06/90 07:00,300,27.92,3.8,205.17,33.855,55.947
28/06/90 08:00,508.31,29.8,4.6999,406.17,43.336,130.9
28/06/90 09:00,693.8,31.67,7.2001,598.16,52.658,196.44
28/06/90 10:00,826.01,33.34,6.4,744.31,60.057,240.2
28/06/90 11:00,899.5,34.91,6.2,835.29,65.334,265.46
28/06/90 12:00,927.59,36.16,4.9999,876.87,68.273,275.59
28/06/90 13:00,861.29,36.94,4.4999,830.7,67.246,262
28/06/90 14:00,750.69,37.28,5.6001,733.45,63.863,234.7
28/06/90 15:00,584.09,37.19,7.9,576.31,57.836,188.31
28/06/90 16:00,380.59,36.43,7.9,377.1,49.227,119.98
28/06/90 17:00,165.2,35.11,7.9,161.3,39.792,40.791
28/06/90 18:00,6.0955,33.52,8.2,0,0,0
28/06/90 19:00,0,32.36,8.6999,0,0,0
28/06/90 20:00,0,31.2,8.2,0,0,0
28/06/90 21:00,0,30.03,7.2001,0,0,0
28/06/90 22:00,0,28.87,5.9,0,0,0
28/06/90 23:00,0,27.71,5.3001,0,0,0
29/06/90 00:00,0,26.95,5.3001,0,0,0
29/06/90 01:00,0,26.12,7.2001,0,0,0
29/06/90 02:00,0,25.68,5.9,0,0,0
29/06/90 03:00,0,25.23,6.2,0,0,0
29/06/90 04:00,0,24.92,4.9999,0,0,0
29/06/90 05:00,0.0978,24.86,4.3,0,0,0
29/06/90 06:00,87.407,25.73,3.8,40.271,27.103,7.1604
29/06/90 07:00,274,27.31,3.4001,193.86,33.007,53.574
29/06/90 08:00,479.9,29.16,3.6001,390.17,42.163,126.27
29/06/90 09:00,660.91,31.02,5.6001,573.7,51.084,189.06
29/06/90 10:00,802.8,32.65,7.7,725.38,58.624,235.33
29/06/90 11:00,869.1,34.24,8.6999,807.14,63.608,258.74
29/06/90 12:00,867.89,35.42,8.2,823.77,65.456,262.04
29/06/90 13:00,811.5,36.17,6.4,783.36,64.684,250.17
29/06/90 14:00,702.79,36.49,5.9,687.16,61.285,222.12
29/06/90 15:00,544.99,36.38,5.6001,537.55,55.527,176.34
29/06/90 16:00,348.1,35.61,4.9999,344.64,47.294,110.17
29/06/90 17:00,149.1,34.32,7.2001,145.34,38.676,37.575
29/06/90 18:00,4.9057,32.78,5.9,0,0,0
29/06/90 19:00,0,32.04,3.8,0,0,0
29/06/90 20:00,0,31.21,4.1,0,0,0
29/06/90 21:00,0,30.39,4.4999,0,0,0
29/06/90 22:00,0,29.56,2.8999,0,0,0
29/06/90 23:00,0,28.74,3.6001,0,0,0
30/06/90 00:00,0,28.25,5.6001,0,0,0
30/06/90 01:00,0,27.73,5.9,0,0,0
30/06/90 02:00,0,27.45,5.3001,0,0,0
30/06/90 03:00,0,27.16,7.8,0,0,0
30/06/90 04:00,0,26.96,6.6999,0,0,0
30/06/90 05:00,0.1956,26.92,7.4001,0,0,0
30/06/90 06:00,90.601,27.8,6.4,47.979,29.436,9.7892
30/06/90 07:00,306.1,29.52,5.9,217.26,35.926,60.468
30/06/90 08:00,544.1,31.57,7.2001,437.51,46.182,139.76
30/06/90 09:00,747.3,33.63,8.9999,640.84,56.205,207.72
30/06/90 10:00,843.49,35.51,10,763.16,62.907,242.78
30/06/90 11:00,572.8,35.96,11.1,543.2,55.152,177.1
30/06/90 12:00,585.2,36.31,13.7,562.3,56.223,182.94
30/06/90 13:00,537.81,36.46,10.6,522.57,54.9,170.2
30/06/90 14:00,400.4,36.14,11.1,390.57,49.663,126.79
30/06/90 15:00,317.29,35.58,12.1,310.02,46.251,100.72
30/06/90 16:00,187.01,34.68,12.1,181.21,40.816,55.999
30/06/90 17:00,76.993,33.58,10.2,74.386,36.095,18.445
30/06/90 18:00,2.2003,32.43,10.4,0,0,0
30/06/90 19:00,0,32,11.1,0,0,0
30/06/90 20:00,0,31.46,10,0,0,0
30/06/90 21:00,0,30.91,9.7,0,0,0
30/06/90 22:00,0,30.36,9.4001,0,0,0
30/06/90 23:00,0,29.82,9.7,0,0,0
01/07/90 00:00,0,29.51,9.5001,0,0,0
01/07/90 01:00,0,29.24,11,0,0,0
01/07/90 02:00,0,28.99,10.5,0,0,0
01/07/90 03:00,0,29.01,10,0,0,0
01/07/90 04:00,0,28.94,10.5,0,0,0
01/07/90 05:00,0.0978,28.99,8.6999,0,0,0
01/07/90 06:00,7.2038,29.05,7.8,7.4743,29.319,0
01/07/90 07:00,135.89,30,7.8,126.38,34.216,37.043
01/07/90 08:00,78.704,30.25,6.8999,76.274,32.843,19.697
01/07/90 09:00,216.9,31.01,5.9,207.64,38.032,66.466
01/07/90 10:00,159.61,31.31,5.4001,154.13,36.53,47.383
01/07/90 11:00,240.1,31.78,6.4999,231.4,39.652,74.97
01/07/90 12:00,638.2,33.16,8.3,611.29,54.851,200.98
01/07/90 13:00,957.31,35.27,7.4001,920.87,69.088,288.43
01/07/90 14:00,787.71,36.55,6.4999,769.49,64.399,244.87
01/07/90 15:00,382.4,36.73,6.4999,375.61,49.818,122.46
01/07/90 16:00,159.1,36.2,7.4001,154.1,41.431,46.199
01/07/90 17:00,36.198,35.38,6.8999,34.974,36.594,4.8973
01/07/90 18:00,10.007,34.6,4.7999,9.8067,34.957,0
01/07/90 19:00,0,33.55,3.7,0,0,0
01/07/90 20:00,0,33.21,4.1,0,0,0
01/07/90 21:00,0,32.51,4.1,0,0,0
01/07/90 22:00,0,32.01,4.1,0,0,0
01/07/90 23:00,0,31.39,4.5999,0,0,0
02/07/90 00:00,0,30.55,4.2,0,0,0
02/07/90 01:00,0,29.63,4.5999,0,0,0
02/07/90 02:00,0,29.14,6.8999,0,0,0
02/07/90 03:00,0,28.65,6.8999,0,0,0
02/07/90 04:00,0,28.29,4.2,0,0,0
02/07/90 05:00,0.1956,28.22,4.5999,0,0,0
02/07/90 06:00,79.698,28.96,4.5999,45.502,30.515,8.8402
02/07/90 07:00,243.49,30.26,5.4001,195.59,36.389,57.3
02/07/90 08:00,386.59,31.6,4.5999,334.25,42.796,107.72
02/07/90 09:00,637.19,33.38,6.2,555.85,52.83,181.6
02/07/90 10:00,777.6,35.23,5.9,705.96,60.492,227.04
02/07/90 11:00,607.5,35.98,7.8,574.98,56.345,187.07
02/07/90 12:00,504,36.22,6.8999,485.41,53.194,157.63
02/07/90 13:00,557.49,36.53,5.9,541.45,55.669,176.14
02/07/90 14:00,572.29,36.79,6.4999,560.84,56.707,182.54
02/07/90 15:00,474.8,36.78,7.8,467.81,53.273,152.96
02/07/90 16:00,303.19,36.26,6.8999,297.71,46.357,94.856
02/07/90 17:00,102.79,35.2,5.4001,99.866,38.473,26.124
02/07/90 18:00,1.695,34,6.2,0,0,0
02/07/90 19:00,0,33.12,6.4999,0,0,0
02/07/90 20:00,0,32.38,5.9,0,0,0
02/07/90 21:00,0,31.59,5.9,0,0,0
02/07/90 22:00,0,30.81,5.4001,0,0,0
02/07/90 23:00,0,30.03,3.7,0,0,0
03/07/90 00:00,0,29.65,3.4001,0,0,0
03/07/90 01:00,0,29.26,4.2,0,0,0
03/07/90 02:00,0,29.06,5.4001,0,0,0
03/07/90 03:00,0,28.85,5.4001,0,0,0
03/07/90 04:00,0,28.71,5.7,0,0,0
03/07/90 05:00,0.0978,28.69,4.5999,0,0,0
03/07/90 06:00,74.108,29.52,3.9,51.574,31.28,10.966
03/07/90 07:00,247.41,31.11,3.9,188.91,36.892,53.372
03/07/90 08:00,309.89,32.25,2.7999,278.58,41.606,89.51
03/07/90 09:00,365.5,33.14,3.2001,341.52,44.801,111.31
03/07/90 10:00,492.4,34.38,3.4001,462.8,50.421,150.75
03/07/90 11:00,700.01,36.02,2.3,657.67,59.605,213.29
03/07/90 12:00,735.89,37.37,4.1,702.86,62.692,225.17
03/07/90 13:00,690,38.27,4.5999,668.82,62.299,214.4
03/07/90 14:00,653.51,38.9,3.9,638.92,61.785,204.97
03/07/90 15:00,568.2,39.21,2.4999,560.75,59.281,181.63
03/07/90 16:00,400.2,39.05,2.2,396.04,52.546,124.73
03/07/90 17:00,177.19,38.15,1.7,173.08,43.357,45.437
03/07/90 18:00,12.093,36.87,2.3,11.804,37.296,0
03/07/90 19:00,0,35.92,2.9999,0,0,0
03/07/90 20:00,0,34.98,2.3,0,0,0
03/07/90 21:00,0,34.03,1.2001,0,0,0
03/07/90 22:00,0,33.08,2,0,0,0
03/07/90 23:00,0,32.29,1.9,0,0,0
04/07/90 00:00,0,31.56,1.6001,0,0,0
04/07/90 01:00,0,30.79,1.4001,0,0,0
04/07/90 02:00,0,30.39,1.3001,0,0,0
04/07/90 03:00,0,30,0.7999,0,0,0
04/07/90 04:00,0,29.29,0.4999,0,0,0
04/07/90 05:00,0.0978,28.76,0.4,0,0,0
04/07/90 06:00,32.303,29.82,0.4999,31.41,30.903,4.2157
04/07/90 07:00,111.59,30.2,0.7999,105.88,33.763,30.06
04/07/90 08:00,212.71,31.25,0.9999,200.88,38.015,63.687
04/07/90 09:00,301.4,31.95,0.7999,285.82,41.641,92.951
04/07/90 10:00,346.4,32.49,0.1,331.12,43.766,108.02
04/07/90 11:00,396.7,32.91,0,380.35,46.061,125.37
04/07/90 12:00,409.1,33.58,0.1,395.38,47.282,130.05
04/07/90 13:00,357.6,33.93,0.3,347.82,45.946,114.19
04/07/90 14:00,311.51,34.01,0.4,302.08,44.322,98.035
04/07/90 15:00,241.1,33.38,0.7999,233.84,41.337,75.203
04/07/90 16:00,150.3,31.68,0.7999,145.57,36.603,44.146
04/07/90 17:00,55.593,33.15,0.4,53.715,34.988,11.447
04/07/90 18:00,1.695,32.37,0.5999,0,0,0
04/07/90 19:00,0,31.67,0.9999,0,0,0
04/07/90 20:00,0,30.69,0.8999,0,0,0
04/07/90 21:00,0,29.87,1.3001,0,0,0
04/07/90 22:00,0,28.94,1.7,0,0,0
04/07/90 23:00,0,28.01,2,0,0,0
05/07/90 00:00,0,27.24,1.7,0,0,0
05/07/90 01:00,0,26.41,1.9,0,0,0
05/07/90 02:00,0,25.98,2.3,0,0,0
05/07/90 03:00,0,25.55,2.4999,0,0,0
05/07/90 04:00,0,25.25,3.9,0,0,0
05/07/90 05:00,0.0978,25.21,2.4999,0,0,0
05/07/90 06:00,89.493,26.12,2,40.581,27.504,7.2479
05/07/90 07:00,285.01,27.78,1.9,195.2,33.413,52.757
05/07/90 08:00,503.5,29.76,2.4999,401.08,43.107,129.15
05/07/90 09:00,697.1,31.76,2,600.72,52.844,197.18
05/07/90 10:00,841.6,33.6,2.7999,757.67,60.848,243.91
05/07/90 11:00,924.81,35.35,3.4001,856.45,66.673,271.21
05/07/90 12:00,941.2,36.69,3.4001,890.91,69.386,278.85
05/07/90 13:00,890.5,37.59,3.4001,858.88,69.076,269.36
05/07/90 14:00,772.7,38.02,3.4001,756.13,65.519,240.58
05/07/90 15:00,599.71,37.98,2.9999,593.06,59.274,192.95
05/07/90 16:00,388.69,37.23,2.9999,386.44,50.389,122.81
05/07/90 17:00,173.1,35.91,2.4999,170.27,40.915,43.934
05/07/90 18:00,6.6985,34.28,2.3,0,0,0
05/07/90 19:00,0,32.91,2.3,0,0,0
05/07/90 20:00,0,31.76,2,0,0,0
05/07/90 21:00,0,30.55,2.4999,0,0,0
05/07/90 22:00,0,29.34,2.7999,0,0,0
05/07/90 23:00,0,28.13,2.4999,0,0,0
06/07/90 00:00,0,27.16,2,0,0,0
06/07/90 01:00,0,26.12,1.6001,0,0,0
06/07/90 02:00,0,25.57,2.9999,0,0,0
06/07/90 03:00,0,25.01,1.9,0,0,0
06/07/90 04:00,0,24.62,1.9,0,0,0
06/07/90 05:00,0.0978,24.55,2.7999,0,0,0
06/07/90 06:00,99.207,25.51,1.4001,30.789,26.563,4.1557
06/07/90 07:00,310.9,27.25,2.3,201.68,32.885,52.926
06/07/90 08:00,530.41,29.23,3.4001,416.09,43.06,134.02
06/07/90 09:00,716.79,31.16,5.4001,614.15,52.741,202.01
06/07/90 10:00,864.19,32.86,5.9,775.34,60.798,249.93
06/07/90 11:00,933.3,34.5,6.8999,864.11,66.112,274.36
06/07/90 12:00,940.8,35.73,7.8,890.85,68.394,279.96
06/07/90 13:00,880.49,36.52,8.3,849.75,67.601,267.97
06/07/90 14:00,766.6,36.86,9.8,750.67,64.111,240.12
06/07/90 15:00,594.2,36.75,12,588.09,57.827,192.34
06/07/90 16:00,385,35.94,11.4,383.24,48.978,122.48
06/07/90 17:00,170.8,34.6,13.3,168.09,39.503,43.213
06/07/90 18:00,5.2969,32.96,9.5001,0,0,0
06/07/90 19:00,0,31.91,8.6999,0,0,0
06/07/90 20:00,0,30.81,7.8,0,0,0
06/07/90 21:00,0,29.7,9.1001,0,0,0
06/07/90 22:00,0,28.6,8.3,0,0,0
06/07/90 23:00,0,27.49,8.6999,0,0,0
07/07/90 00:00,0,26.78,6.4999,0,0,0
07/07/90 01:00,0,26.01,5.9,0,0,0
07/07/90 02:00,0,25.6,7.2001,0,0,0
07/07/90 03:00,0,25.2,7.8,0,0,0
07/07/90 04:00,0,24.91,4.7999,0,0,0
07/07/90 05:00,0.0978,24.86,4.2,0,0,0
07/07/90 06:00,98.001,25.87,3.2001,30.938,26.928,4.1816
07/07/90 07:00,309.4,27.71,1.7,201.17,33.337,52.71
07/07/90 08:00,533.29,29.81,2.9999,417.59,43.694,134.16
07/07/90 09:00,728.59,31.9,4.1,623.54,53.83,204.21
07/07/90 10:00,873.79,33.84,4.9999,782.92,62.104,251.17
07/07/90 11:00,959.6,35.65,4.7999,886.79,68.222,279.44
07/07/90 12:00,977.5,37.05,4.5999,924.46,71.127,287.61
07/07/90 13:00,923.5,37.99,3.4001,888.29,70.638,276.73
07/07/90 14:00,809.11,38.44,2.7999,790.04,67.277,249.71
07/07/90 15:00,631.2,38.41,4.1,623.27,60.879,202.18
07/07/90 16:00,415,37.64,3.9,412.01,51.696,130.66
07/07/90 17:00,190.49,36.26,2.9999,187.94,41.625,47.561
07/07/90 18:00,6.7963,34.52,2.4999,0,0,0
07/07/90 19:00,0,33.26,1.7,0,0,0
07/07/90 20:00,0,32.18,1.4001,0,0,0
07/07/90 21:00,0,31.06,1.2001,0,0,0
07/07/90 22:00,0,29.95,0.4,0,0,0
07/07/90 23:00,0,28.83,0.5999,0,0,0
08/07/90 00:00,0,27.99,0.4999,0,0,0
08/07/90 01:00,0,27.08,0.4,0,0,0
08/07/90 02:00,0,26.59,0.8999,0,0,0
08/07/90 03:00,0,26.1,0.8999,0,0,0
08/07/90 04:00,0,25.74,0.7999,0,0,0
08/07/90 05:00,0.0978,25.67,0.7999,0,0,0
08/07/90 06:00,95.898,26.62,1.2001,31.466,27.697,4.2863
08/07/90 07:00,302.3,28.35,1.4001,199.75,33.987,52.631
08/07/90 08:00,521.61,30.35,1.7,411.53,44.042,132.01
08/07/90 09:00,715.8,32.34,2.2,613.88,53.934,200.96
08/07/90 10:00,856.79,34.22,2.9999,770.29,61.986,247.04
08/07/90 11:00,925.51,35.89,4.4,858.04,67.288,271.02
08/07/90 12:00,947.3,37.18,3.4001,897.56,70.159,280.09
08/07/90 13:00,890.5,38.02,3.2001,859.97,69.556,269.13
08/07/90 14:00,769.5,38.38,2.4999,754.2,65.807,239.63
08/07/90 15:00,602.9,38.3,4.1,597.09,59.769,194.09
08/07/90 16:00,398.2,37.53,2.7999,396.6,51.057,125.96
08/07/90 17:00,182.39,36.19,2.3,179.83,41.438,46.372
08/07/90 18:00,6.3074,34.51,2,0,0,0
08/07/90 19:00,0,33.5,3.4001,0,0,0
08/07/90 20:00,0,32.48,3.7,0,0,0
08/07/90 21:00,0,31.7,4.1,0,0,0
08/07/90 22:00,0,30.8,2.9999,0,0,0
08/07/90 23:00,0,29.9,3.9,0,0,0
09/07/90 00:00,0,29.4,4.5999,0,0,0
09/07/90 01:00,0,29,4.7999,0,0,0
09/07/90 02:00,0,28.85,4.9999,0,0,0
09/07/90 03:00,0,28.7,6.2,0,0,0
09/07/90 04:00,0,28.64,3.7,0,0,0
09/07/90 05:00,0.0978,28.74,2.7999,0,0,0
09/07/90 06:00,89.493,29.62,2.9999,39.01,30.955,6.4979
09/07/90 07:00,289.8,31.15,2.3,195.4,36.736,51.288
09/07/90 08:00,516.7,32.89,3.2001,410.22,46.573,130.31
09/07/90 09:00,711.2,34.92,4.9999,611.04,56.456,197.94
09/07/90 10:00,863.7,36.81,5.9,775.93,64.867,246.07
09/07/90 11:00,953.39,38.45,5.4001,882.36,70.92,274.9
09/07/90 12:00,972.1,39.75,5.7,920.5,73.746,283.22
09/07/90 13:00,925.3,40.69,6.4999,890.82,73.516,274.2
09/07/90 14:00,810.9,39.67,6.4999,792.62,68.641,249.15
09/07/90 15:00,636.39,39.67,7.4001,629.06,62.389,202.92
09/07/90 16:00,413.91,39.67,7.8,411.95,53.76,129.64
09/07/90 17:00,185.1,40,8.6999,183.71,45.35,46.393
09/07/90 18:00,6.8941,38.77,7.8,0,0,0
09/07/90 19:00,0,37.73,4.9999,0,0,0
09/07/90 20:00,0,36.68,3.4001,0,0,0
09/07/90 21:00,0,35.63,1.2001,0,0,0
09/07/90 22:00,0,34.59,1.2001,0,0,0
09/07/90 23:00,0,33.54,1.9,0,0,0
10/07/90 00:00,0,32.04,1.3001,0,0,0
10/07/90 01:00,0,30.45,0.8999,0,0,0
10/07/90 02:00,0,29.62,2,0,0,0
10/07/90 03:00,0,28.78,2.7999,0,0,0
10/07/90 04:00,0,28.2,2.3,0,0,0
10/07/90 05:00,0.0978,28.12,2.9999,0,0,0
10/07/90 06:00,45.7,28.45,3.4001,42.661,29.911,7.8905
10/07/90 07:00,123.9,28.99,2.4999,116.7,32.898,33.973
10/07/90 08:00,302.3,30.05,3.2001,272.62,39.186,88.307
10/07/90 09:00,444.6,31.18,3.2001,406.81,45.154,134.1
10/07/90 10:00,746.9,32.76,3.9,682,57.046,222.13
10/07/90 11:00,1005.7,34.84,2.9999,930.5,69.033,291.56
10/07/90 12:00,765.7,35.75,5.4001,732.23,62.141,235.01
10/07/90 13:00,745.8,36.39,6.2,723.19,62.443,231.75
10/07/90 14:00,676.6,36.74,4.9999,665.06,60.656,215.11
10/07/90 15:00,526.81,36.72,4.5999,522.58,55.288,171.08
10/07/90 16:00,333.4,36.16,4.9999,330.46,47.398,105.74
10/07/90 17:00,168,35.22,4.9999,166.42,40.109,42.911
10/07/90 18:00,7.8068,33.99,4.2,7.6651,34.273,0
10/07/90 19:00,0,32.72,3.9,0,0,0
10/07/90 20:00,0,31.69,3.4001,0,0,0
10/07/90 21:00,0,30.56,2.4999,0,0,0
10/07/90 22:00,0,29.44,2.7999,0,0,0
10/07/90 23:00,0,28.31,2.9999,0,0,0
11/07/90 00:00,0,27.67,2.4999,0,0,0
11/07/90 01:00,0,26.98,2.3,0,0,0
11/07/90 02:00,0,26.62,3.2001,0,0,0
11/07/90 03:00,0,26.26,3.7,0,0,0
11/07/90 04:00,0,26,1.3001,0,0,0
11/07/90 05:00,0.0978,25.96,2.3,0,0,0
11/07/90 06:00,74.401,26.73,2.2,39.407,28.077,6.8074
11/07/90 07:00,264.41,28.33,2.7999,187.62,33.831,51.178
11/07/90 08:00,449.7,30.12,2.4999,373.09,42.559,120.35
11/07/90 09:00,617.99,31.91,1.9,543.84,50.878,178.69
11/07/90 10:00,694.11,33.34,3.4001,638.19,55.933,208.15
11/07/90 11:00,831.09,34.98,2.7999,776.32,63.172,249.26
11/07/90 12:00,859.21,36.28,2.4999,818.91,66.158,259.82
11/07/90 13:00,807.8,37.15,3.7,783.52,65.67,249.02
11/07/90 14:00,651.31,37.44,4.9999,638.9,60.295,206.18
11/07/90 15:00,565.4,37.49,3.9,560.66,57.52,182.86
11/07/90 16:00,385.5,36.95,3.2001,385.52,50.1,122.89
11/07/90 17:00,172.21,35.8,2.7999,170.76,40.805,43.962
11/07/90 18:00,5.7044,34.31,1.6001,0,0,0
11/07/90 19:00,0,33.14,1.4001,0,0,0
11/07/90 20:00,0,32.14,1.3001,0,0,0
11/07/90 21:00,0,31.1,1.4001,0,0,0
11/07/90 22:00,0,30.07,1.4001,0,0,0
11/07/90 23:00,0,29.03,1.7,0,0,0
12/07/90 00:00,0,28.22,1.3001,0,0,0
12/07/90 01:00,0,27.34,2.9999,0,0,0
12/07/90 02:00,0,26.87,4.2,0,0,0
12/07/90 03:00,0,26.4,3.7,0,0,0
12/07/90 04:00,0,26.07,1.3001,0,0,0
12/07/90 05:00,0.0978,26.01,0.7999,0,0,0
