PVSYST 7.4.7
,File,File date,Description
Project,GRID CONNECTED WITH SHADING_Project.PRJ,25/01/26 22h56,GRID CONNECTED WITH SHADING,
Geographical Site,George Town_MN81.SIT,25/01/26 22h56,George Town;India;Asia;,
Weather data,George Town_MN81_SYN.MET,29/12/25 19h12,George Town;Meteonorm 8.1 (1996-2015);Synthetic,
Simulation variant,GRID CONNECTED WITH SHADING_Project.VC0,25/03/26 20h46,New simulation variant,
Simulation date,,25/03/26 20h47

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobHor,WindVel,T_Amb,TArray,E_Grid
    ,W/m²,W/m²,m/s,°C,°C,kW

30/06/90 23:00,0,0,9.7,29.82,0,-0.007
01/07/90 00:00,0,0,9.5001,29.51,0,-0.007
01/07/90 01:00,0,0,11,29.24,0,-0.007
01/07/90 02:00,0,0,10.5,28.99,0,-0.007
01/07/90 03:00,0,0,10,29.01,0,-0.007
01/07/90 04:00,0,0,10.5,28.94,0,-0.007
01/07/90 05:00,0,0.0978,8.6999,28.99,0,-0.007
01/07/90 06:00,7.4743,7.2038,7.8,29.05,29.319,-0.007
01/07/90 07:00,126.38,135.89,7.8,30,34.216,40.602
01/07/90 08:00,76.274,78.704,6.8999,30.25,32.843,23.81
01/07/90 09:00,207.64,216.9,5.9,31.01,38.032,69.178
01/07/90 10:00,154.13,159.61,5.4001,31.31,36.53,50.644
01/07/90 11:00,231.4,240.1,6.4999,31.78,39.652,77.532
01/07/90 12:00,611.29,638.2,8.3,33.16,54.851,205.72
01/07/90 13:00,920.87,957.31,7.4001,35.27,69.088,297.67
01/07/90 14:00,769.49,787.71,6.4999,36.55,64.399,251.82
01/07/90 15:00,375.61,382.4,6.4999,36.73,49.818,125.88
01/07/90 16:00,154.1,159.1,7.4001,36.2,41.431,49.496
01/07/90 17:00,34.974,36.198,6.8999,35.38,36.594,9.5559
01/07/90 18:00,9.8067,10.007,4.7999,34.6,34.957,1.5544
01/07/90 19:00,0,0,3.7,33.55,0,-0.007
01/07/90 20:00,0,0,4.1,33.21,0,-0.007
01/07/90 21:00,0,0,4.1,32.51,0,-0.007
01/07/90 22:00,0,0,4.1,32.01,0,-0.007
01/07/90 23:00,0,0,4.5999,31.39,0,-0.007
02/07/90 00:00,0,0,4.2,30.55,0,-0.007
02/07/90 01:00,0,0,4.5999,29.63,0,-0.007
02/07/90 02:00,0,0,6.8999,29.14,0,-0.007
02/07/90 03:00,0,0,6.8999,28.65,0,-0.007
02/07/90 04:00,0,0,4.2,28.29,0,-0.007
02/07/90 05:00,0,0.1956,4.5999,28.22,0,-0.007
02/07/90 06:00,45.502,79.698,4.5999,28.96,30.515,13.347
02/07/90 07:00,195.59,243.49,5.4001,30.26,36.389,60.276
02/07/90 08:00,334.25,386.59,4.5999,31.6,42.796,110.82
02/07/90 09:00,555.85,637.19,6.2,33.38,52.83,186.19
02/07/90 10:00,705.96,777.6,5.9,35.23,60.492,233.05
02/07/90 11:00,574.98,607.5,7.8,35.98,56.345,191.71
02/07/90 12:00,485.41,504,6.8999,36.22,53.194,161.8
02/07/90 13:00,541.45,557.49,5.9,36.53,55.669,180.7
02/07/90 14:00,560.84,572.29,6.4999,36.79,56.707,187.14
02/07/90 15:00,467.81,474.8,7.8,36.78,53.273,157.03
02/07/90 16:00,297.71,303.19,6.8999,36.26,46.357,97.679
02/07/90 17:00,99.866,102.79,5.4001,35.2,38.473,30.017
02/07/90 18:00,0,1.695,6.2,34,0,-0.007
02/07/90 19:00,0,0,6.4999,33.12,0,-0.007
02/07/90 20:00,0,0,5.9,32.38,0,-0.007
02/07/90 21:00,0,0,5.9,31.59,0,-0.007
02/07/90 22:00,0,0,5.4001,30.81,0,-0.007
02/07/90 23:00,0,0,3.7,30.03,0,-0.007
03/07/90 00:00,0,0,3.4001,29.65,0,-0.007
03/07/90 01:00,0,0,4.2,29.26,0,-0.007
03/07/90 02:00,0,0,5.4001,29.06,0,-0.007
03/07/90 03:00,0,0,5.4001,28.85,0,-0.007
03/07/90 04:00,0,0,5.7,28.71,0,-0.007
03/07/90 05:00,0,0.0978,4.5999,28.69,0,-0.007
03/07/90 06:00,51.574,74.108,3.9,29.52,31.28,15.388
03/07/90 07:00,188.91,247.41,3.9,31.11,36.892,56.46
03/07/90 08:00,278.58,309.89,2.7999,32.25,41.606,92.261
03/07/90 09:00,341.52,365.5,3.2001,33.14,44.801,114.48
03/07/90 10:00,462.8,492.4,3.4001,34.38,50.421,154.77
03/07/90 11:00,657.67,700.01,2.3,36.02,59.605,218.58
03/07/90 12:00,702.86,735.89,4.1,37.37,62.692,231.08
03/07/90 13:00,668.82,690,4.5999,38.27,62.299,219.75
03/07/90 14:00,638.92,653.51,3.9,38.9,61.785,209.83
03/07/90 15:00,560.75,568.2,2.4999,39.21,59.281,186.23
03/07/90 16:00,396.04,400.2,2.2,39.05,52.546,128.19
03/07/90 17:00,173.08,177.19,1.7,38.15,43.357,48.756
03/07/90 18:00,11.804,12.093,2.3,36.87,37.296,2.1345
03/07/90 19:00,0,0,2.9999,35.92,0,-0.007
03/07/90 20:00,0,0,2.3,34.98,0,-0.007
03/07/90 21:00,0,0,1.2001,34.03,0,-0.007
03/07/90 22:00,0,0,2,33.08,0,-0.007
03/07/90 23:00,0,0,1.9,32.29,0,-0.007
04/07/90 00:00,0,0,1.6001,31.56,0,-0.007
04/07/90 01:00,0,0,1.4001,30.79,0,-0.007
04/07/90 02:00,0,0,1.3001,30.39,0,-0.007
04/07/90 03:00,0,0,0.7999,30,0,-0.007
04/07/90 04:00,0,0,0.4999,29.29,0,-0.007
04/07/90 05:00,0,0.0978,0.4,28.76,0,-0.007
04/07/90 06:00,31.41,32.303,0.4999,29.82,30.903,8.5782
04/07/90 07:00,105.88,111.59,0.7999,30.2,33.763,33.817
04/07/90 08:00,200.88,212.71,0.9999,31.25,38.015,66.479
04/07/90 09:00,285.82,301.4,0.7999,31.95,41.641,95.747
04/07/90 10:00,331.12,346.4,0.1,32.49,43.766,111.12
04/07/90 11:00,380.35,396.7,0,32.91,46.061,128.84
04/07/90 12:00,395.38,409.1,0.1,33.58,47.282,133.62
04/07/90 13:00,347.82,357.6,0.3,33.93,45.946,117.43
04/07/90 14:00,302.08,311.51,0.4,34.01,44.322,100.9
04/07/90 15:00,233.84,241.1,0.7999,33.38,41.337,77.768
04/07/90 16:00,145.57,150.3,0.7999,31.68,36.603,47.5
04/07/90 17:00,53.715,55.593,0.4,33.15,34.988,15.85
04/07/90 18:00,0,1.695,0.5999,32.37,0,-0.007
04/07/90 19:00,0,0,0.9999,31.67,0,-0.007
04/07/90 20:00,0,0,0.8999,30.69,0,-0.007
04/07/90 21:00,0,0,1.3001,29.87,0,-0.007
04/07/90 22:00,0,0,1.7,28.94,0,-0.007
04/07/90 23:00,0,0,2,28.01,0,-0.007
05/07/90 00:00,0,0,1.7,27.24,0,-0.007
05/07/90 01:00,0,0,1.9,26.41,0,-0.007
05/07/90 02:00,0,0,2.3,25.98,0,-0.007
05/07/90 03:00,0,0,2.4999,25.55,0,-0.007
05/07/90 04:00,0,0,3.9,25.25,0,-0.007
05/07/90 05:00,0,0.0978,2.4999,25.21,0,-0.007
05/07/90 06:00,40.581,89.493,2,26.12,27.504,11.818
05/07/90 07:00,195.2,285.01,1.9,27.78,33.413,55.862
05/07/90 08:00,401.08,503.5,2.4999,29.76,43.107,132.7
05/07/90 09:00,600.72,697.1,2,31.76,52.844,201.89
05/07/90 10:00,757.67,841.6,2.7999,33.6,60.848,250.8
05/07/90 11:00,856.45,924.81,3.4001,35.35,66.673,279.55
05/07/90 12:00,890.91,941.2,3.4001,36.69,69.386,287.6
05/07/90 13:00,858.88,890.5,3.4001,37.59,69.076,277.6
05/07/90 14:00,756.13,772.7,3.4001,38.02,65.519,247.3
05/07/90 15:00,593.06,599.71,2.9999,37.98,59.274,197.64
05/07/90 16:00,386.44,388.69,2.9999,37.23,50.389,126.23
05/07/90 17:00,170.27,173.1,2.4999,35.91,40.915,47.295
05/07/90 18:00,0,6.6985,2.3,34.28,0,-0.007
05/07/90 19:00,0,0,2.3,32.91,0,-0.007
05/07/90 20:00,0,0,2,31.76,0,-0.007
05/07/90 21:00,0,0,2.4999,30.55,0,-0.007
05/07/90 22:00,0,0,2.7999,29.34,0,-0.007
05/07/90 23:00,0,0,2.4999,28.13,0,-0.007
06/07/90 00:00,0,0,2,27.16,0,-0.007
06/07/90 01:00,0,0,1.6001,26.12,0,-0.007
06/07/90 02:00,0,0,2.9999,25.57,0,-0.007
06/07/90 03:00,0,0,1.9,25.01,0,-0.007
06/07/90 04:00,0,0,1.9,24.62,0,-0.007
06/07/90 05:00,0,0.0978,2.7999,24.55,0,-0.007
06/07/90 06:00,30.789,99.207,1.4001,25.51,26.563,8.492
06/07/90 07:00,201.68,310.9,2.3,27.25,32.885,56.027
06/07/90 08:00,416.09,530.41,3.4001,29.23,43.06,137.67
06/07/90 09:00,614.15,716.79,5.4001,31.16,52.741,206.76
06/07/90 10:00,775.34,864.19,5.9,32.86,60.798,257.14
06/07/90 11:00,864.11,933.3,6.8999,34.5,66.112,282.86
06/07/90 12:00,890.85,940.8,7.8,35.73,68.394,288.76
06/07/90 13:00,849.75,880.49,8.3,36.52,67.601,276.14
06/07/90 14:00,750.67,766.6,9.8,36.86,64.111,246.82
06/07/90 15:00,588.09,594.2,12,36.75,57.827,197.01
06/07/90 16:00,383.24,385,11.4,35.94,48.978,125.9
06/07/90 17:00,168.09,170.8,13.3,34.6,39.503,46.595
06/07/90 18:00,0,5.2969,9.5001,32.96,0,-0.007
06/07/90 19:00,0,0,8.6999,31.91,0,-0.007
06/07/90 20:00,0,0,7.8,30.81,0,-0.007
06/07/90 21:00,0,0,9.1001,29.7,0,-0.007
06/07/90 22:00,0,0,8.3,28.6,0,-0.007
06/07/90 23:00,0,0,8.6999,27.49,0,-0.007
07/07/90 00:00,0,0,6.4999,26.78,0,-0.007
07/07/90 01:00,0,0,5.9,26.01,0,-0.007
07/07/90 02:00,0,0,7.2001,25.6,0,-0.007
07/07/90 03:00,0,0,7.8,25.2,0,-0.007
07/07/90 04:00,0,0,4.7999,24.91,0,-0.007
07/07/90 05:00,0,0.0978,4.2,24.86,0,-0.007
07/07/90 06:00,30.938,98.001,3.2001,25.87,26.928,8.5291
07/07/90 07:00,201.17,309.4,1.7,27.71,33.337,55.817
07/07/90 08:00,417.59,533.29,2.9999,29.81,43.694,137.81
07/07/90 09:00,623.54,728.59,4.1,31.9,53.83,209.01
07/07/90 10:00,782.92,873.79,4.9999,33.84,62.104,258.45
07/07/90 11:00,886.79,959.6,4.7999,35.65,68.222,288.21
07/07/90 12:00,924.46,977.5,4.5999,37.05,71.127,296.82
07/07/90 13:00,888.29,923.5,3.4001,37.99,70.638,285.37
07/07/90 14:00,790.04,809.11,2.7999,38.44,67.277,256.92
07/07/90 15:00,623.27,631.2,4.1,38.41,60.879,206.93
07/07/90 16:00,412.01,415,3.9,37.64,51.696,134.24
07/07/90 17:00,187.94,190.49,2.9999,36.26,41.625,50.818
07/07/90 18:00,0,6.7963,2.4999,34.52,0,-0.007
07/07/90 19:00,0,0,1.7,33.26,0,-0.007
07/07/90 20:00,0,0,1.4001,32.18,0,-0.007
07/07/90 21:00,0,0,1.2001,31.06,0,-0.007
07/07/90 22:00,0,0,0.4,29.95,0,-0.007
07/07/90 23:00,0,0,0.5999,28.83,0,-0.007
08/07/90 00:00,0,0,0.4999,27.99,0,-0.007
08/07/90 01:00,0,0,0.4,27.08,0,-0.007
08/07/90 02:00,0,0,0.8999,26.59,0,-0.007
08/07/90 03:00,0,0,0.8999,26.1,0,-0.007
08/07/90 04:00,0,0,0.7999,25.74,0,-0.007
08/07/90 05:00,0,0.0978,0.7999,25.67,0,-0.007
08/07/90 06:00,31.466,95.898,1.2001,26.62,27.697,8.6792
08/07/90 07:00,199.75,302.3,1.4001,28.35,33.987,55.74
08/07/90 08:00,411.53,521.61,1.7,30.35,44.042,135.62
08/07/90 09:00,613.88,715.8,2.2,32.34,53.934,205.7
08/07/90 10:00,770.29,856.79,2.9999,34.22,61.986,254.1
08/07/90 11:00,858.04,925.51,4.4,35.89,67.288,279.34
08/07/90 12:00,897.56,947.3,3.4001,37.18,70.159,288.9
08/07/90 13:00,859.97,890.5,3.2001,38.02,69.556,277.36
08/07/90 14:00,754.2,769.5,2.4999,38.38,65.807,246.31
08/07/90 15:00,597.09,602.9,4.1,38.3,59.769,198.78
08/07/90 16:00,396.6,398.2,2.7999,37.53,51.057,129.44
08/07/90 17:00,179.83,182.39,2.3,36.19,41.438,49.664
08/07/90 18:00,0,6.3074,2,34.51,0,-0.007
08/07/90 19:00,0,0,3.4001,33.5,0,-0.007
08/07/90 20:00,0,0,3.7,32.48,0,-0.007
08/07/90 21:00,0,0,4.1,31.7,0,-0.007
08/07/90 22:00,0,0,2.9999,30.8,0,-0.007
08/07/90 23:00,0,0,3.9,29.9,0,-0.007
09/07/90 00:00,0,0,4.5999,29.4,0,-0.007
09/07/90 01:00,0,0,4.7999,29,0,-0.007
09/07/90 02:00,0,0,4.9999,28.85,0,-0.007
09/07/90 03:00,0,0,6.2,28.7,0,-0.007
09/07/90 04:00,0,0,3.7,28.64,0,-0.007
09/07/90 05:00,0,0.0978,2.7999,28.74,0,-0.007
09/07/90 06:00,39.01,89.493,2.9999,29.62,30.955,11.099
09/07/90 07:00,195.4,289.8,2.3,31.15,36.736,54.437
09/07/90 08:00,410.22,516.7,3.2001,32.89,46.573,133.89
09/07/90 09:00,611.04,711.2,4.9999,34.92,56.456,202.66
09/07/90 10:00,775.93,863.7,5.9,36.81,64.867,253.09
09/07/90 11:00,882.36,953.39,5.4001,38.45,70.92,283.44
09/07/90 12:00,920.5,972.1,5.7,39.75,73.746,292.2
09/07/90 13:00,890.82,925.3,6.4999,40.69,73.516,282.71
09/07/90 14:00,792.62,810.9,6.4999,39.67,68.641,256.33
09/07/90 15:00,629.06,636.39,7.4001,39.67,62.389,207.68
09/07/90 16:00,411.95,413.91,7.8,39.67,53.76,133.21
09/07/90 17:00,183.71,185.1,8.6999,40,45.35,49.685
09/07/90 18:00,0,6.8941,7.8,38.77,0,-0.007
09/07/90 19:00,0,0,4.9999,37.73,0,-0.007
09/07/90 20:00,0,0,3.4001,36.68,0,-0.007
09/07/90 21:00,0,0,1.2001,35.63,0,-0.007
09/07/90 22:00,0,0,1.2001,34.59,0,-0.007
09/07/90 23:00,0,0,1.9,33.54,0,-0.007
10/07/90 00:00,0,0,1.3001,32.04,0,-0.007
10/07/90 01:00,0,0,0.8999,30.45,0,-0.007
10/07/90 02:00,0,0,2,29.62,0,-0.007
10/07/90 03:00,0,0,2.7999,28.78,0,-0.007
10/07/90 04:00,0,0,2.3,28.2,0,-0.007
10/07/90 05:00,0,0.0978,2.9999,28.12,0,-0.007
10/07/90 06:00,42.661,45.7,3.4001,28.45,29.911,12.435
10/07/90 07:00,116.7,123.9,2.4999,28.99,32.898,37.62
10/07/90 08:00,272.62,302.3,3.2001,30.05,39.186,91.041
10/07/90 09:00,406.81,444.6,3.2001,31.18,45.154,137.76
10/07/90 10:00,682,746.9,3.9,32.76,57.046,227.87
10/07/90 11:00,930.5,1005.7,2.9999,34.84,69.033,300.97
10/07/90 12:00,732.23,765.7,5.4001,35.75,62.141,241.44
10/07/90 13:00,723.19,745.8,6.2,36.39,62.443,238.01
10/07/90 14:00,665.06,676.6,4.9999,36.74,60.656,220.5
10/07/90 15:00,522.58,526.81,4.5999,36.72,55.288,175.54
10/07/90 16:00,330.46,333.4,4.9999,36.16,47.398,108.79
10/07/90 17:00,166.42,168,4.9999,35.22,40.109,46.302
10/07/90 18:00,7.6651,7.8068,4.2,33.99,34.273,0.9117
10/07/90 19:00,0,0,3.9,32.72,0,-0.007
10/07/90 20:00,0,0,3.4001,31.69,0,-0.007
10/07/90 21:00,0,0,2.4999,30.56,0,-0.007
10/07/90 22:00,0,0,2.7999,29.44,0,-0.007
10/07/90 23:00,0,0,2.9999,28.31,0,-0.007
11/07/90 00:00,0,0,2.4999,27.67,0,-0.007
11/07/90 01:00,0,0,2.3,26.98,0,-0.007
11/07/90 02:00,0,0,3.2001,26.62,0,-0.007
11/07/90 03:00,0,0,3.7,26.26,0,-0.007
11/07/90 04:00,0,0,1.3001,26,0,-0.007
11/07/90 05:00,0,0.0978,2.3,25.96,0,-0.007
11/07/90 06:00,39.407,74.401,2.2,26.73,28.077,11.396
11/07/90 07:00,187.62,264.41,2.7999,28.33,33.831,54.329
11/07/90 08:00,373.09,449.7,2.4999,30.12,42.559,123.71
11/07/90 09:00,543.84,617.99,1.9,31.91,50.878,183.26
11/07/90 10:00,638.19,694.11,3.4001,33.34,55.933,213.16
11/07/90 11:00,776.32,831.09,2.7999,34.98,63.172,256.44
11/07/90 12:00,818.91,859.21,2.4999,36.28,66.158,267.56
11/07/90 13:00,783.52,807.8,3.7,37.15,65.67,256.19
11/07/90 14:00,638.9,651.31,4.9999,37.44,60.295,211.09
11/07/90 15:00,560.66,565.4,3.9,37.49,57.52,187.46
11/07/90 16:00,385.52,385.5,3.2001,36.95,50.1,126.31
11/07/90 17:00,170.76,172.21,2.7999,35.8,40.805,47.322
11/07/90 18:00,0,5.7044,1.6001,34.31,0,-0.007
11/07/90 19:00,0,0,1.4001,33.14,0,-0.007
11/07/90 20:00,0,0,1.3001,32.14,0,-0.007
11/07/90 21:00,0,0,1.4001,31.1,0,-0.007
11/07/90 22:00,0,0,1.4001,30.07,0,-0.007
11/07/90 23:00,0,0,1.7,29.03,0,-0.007
12/07/90 00:00,0,0,1.3001,28.22,0,-0.007
12/07/90 01:00,0,0,2.9999,27.34,0,-0.007
12/07/90 02:00,0,0,4.2,26.87,0,-0.007
12/07/90 03:00,0,0,3.7,26.4,0,-0.007
12/07/90 04:00,0,0,1.3001,26.07,0,-0.007
12/07/90 05:00,0,0.0978,0.7999,26.01,0,-0.007
12/07/90 06:00,38.859,84.702,0.7999,26.81,28.137,11.196
12/07/90 07:00,191.37,277.1,1.2001,28.35,33.882,54.645
12/07/90 08:00,404.83,505.7,1.4001,30.26,43.733,133.58
12/07/90 09:00,610.9,707.89,2.4999,32.21,53.672,204.7
12/07/90 10:00,725.13,797.79,3.2001,33.83,59.789,240.27
12/07/90 11:00,734.12,783.4,4.2,35.04,61.596,243.59
12/07/90 12:00,697.66,727.09,3.4001,35.77,60.669,229.52
12/07/90 13:00,651.06,670.2,2.3,36.17,59.326,214.89
12/07/90 14:00,551.71,563.2,3.4001,36.23,55.719,183.98
12/07/90 15:00,453.14,460.19,2.4999,35.98,51.857,152.07
12/07/90 16:00,295.49,299.49,2.9999,35.23,45.259,97.516
12/07/90 17:00,126.55,128.71,3.4001,34.06,38.078,37.754
12/07/90 18:00,7.9434,8.1002,2.9999,32.72,33.013,1.0084
12/07/90 19:00,0,0,3.9,31.88,0,-0.007
12/07/90 20:00,0,0,3.4001,30.94,0,-0.007
12/07/90 21:00,0,0,3.2001,30.01,0,-0.007
12/07/90 22:00,0,0,1.4001,29.08,0,-0.007
12/07/90 23:00,0,0,1.6001,28.14,0,-0.007
13/07/90 00:00,0,0,1.2001,27.57,0,-0.007
13/07/90 01:00,0,0,1.6001,26.95,0,-0.007
13/07/90 02:00,0,0,1.3001,26.63,0,-0.007
13/07/90 03:00,0,0,1.2001,26.3,0,-0.007
13/07/90 04:00,0,0,0.9999,26.07,0,-0.007
13/07/90 05:00,0,0.0978,1.4001,26.04,0,-0.007
13/07/90 06:00,41.278,101.99,2.3,27.03,28.438,11.998
13/07/90 07:00,210.86,306.1,3.4001,28.72,34.806,60.289
13/07/90 08:00,464.5,586.7,4.7999,30.96,46.431,152.03
13/07/90 09:00,582.45,665.31,5.7,32.49,52.863,195.04
13/07/90 10:00,822.25,912.79,5.7,34.66,64.355,268.34
13/07/90 11:00,578.88,610.69,4.5999,35.21,55.726,193.72
13/07/90 12:00,659.39,686.71,4.9999,35.83,59.488,219.37
13/07/90 13:00,491.11,505.29,3.2001,35.85,53.024,163.88
13/07/90 14:00,344.27,354.6,3.2001,35.3,47.091,114.51
13/07/90 15:00,300.72,309.4,3.4001,34.68,44.963,100.27
13/07/90 16:00,249.4,254.4,3.4001,33.98,42.432,82.478
13/07/90 17:00,181.69,182.6,4.2,33.17,38.547,51.757
13/07/90 18:00,10.252,10.496,2.9999,32.16,32.532,1.7222
13/07/90 19:00,0,0,2.7999,31.28,0,-0.007
13/07/90 20:00,0,0,1.9,30.39,0,-0.007
13/07/90 21:00,0,0,2,29.51,0,-0.007
13/07/90 22:00,0,0,2.3,28.62,0,-0.007
13/07/90 23:00,0,0,2,27.74,0,-0.007
14/07/90 00:00,0,0,0.8999,27.06,0,-0.007
14/07/90 01:00,0,0,1.3001,26.32,0,-0.007
14/07/90 02:00,0,0,2.2,25.93,0,-0.007
14/07/90 03:00,0,0,1.9,25.54,0,-0.007
14/07/90 04:00,0,0,1.7,25.26,0,-0.007
14/07/90 05:00,0,0.0978,1.6001,25.22,0,-0.007
14/07/90 06:00,47.431,69.006,2.7999,25.88,27.496,14.209
14/07/90 07:00,185.95,228.91,4.2,27.17,32.994,58.022
14/07/90 08:00,333.26,383.4,5.4001,28.59,39.716,111.74
14/07/90 09:00,503.93,562.6,6.2,30.16,47.602,170.94
14/07/90 10:00,590.12,637.6,7.4001,31.45,52.226,199.52
14/07/90 11:00,653.52,692.7,6.4999,32.39,55.741,220.51
14/07/90 12:00,668.41,696.09,4.9999,33.29,57.234,224.47
14/07/90 13:00,650.45,669.01,5.4001,33.91,56.996,216.69
14/07/90 14:00,538.44,549,4.2,34.11,53.071,181.28
14/07/90 15:00,414.15,420,4.7999,33.95,48.369,140.09
14/07/90 16:00,270.43,275.6,4.7999,33.33,42.489,89.809
14/07/90 17:00,101.42,103.9,5.4001,32.42,35.742,30.964
14/07/90 18:00,0,1.7928,3.7,31.35,0,-0.007
14/07/90 19:00,0,0,1.7,30.63,0,-0.007
14/07/90 20:00,0,0,2.3,29.92,0,-0.007
14/07/90 21:00,0,0,1.9,29.2,0,-0.007
14/07/90 22:00,0,0,2.2,28.48,0,-0.007
14/07/90 23:00,0,0,1.4001,27.76,0,-0.007
15/07/90 00:00,0,0,1.4001,27.29,0,-0.007
15/07/90 01:00,0,0,1.2001,26.55,0,-0.007
15/07/90 02:00,0,0,0.4999,26.39,0,-0.007
15/07/90 03:00,0,0,0.4,25.67,0,-0.007
15/07/90 04:00,0,0,0.4,26.12,0,-0.007
15/07/90 05:00,0,0,0.5999,26.07,0,-0.007
15/07/90 06:00,25.151,25.507,0.2,26.4,27.269,6.6117
15/07/90 07:00,105.45,111.2,0.5999,27,30.536,34.107
15/07/90 08:00,159.2,166.7,0.7999,27.76,33.115,52.961
15/07/90 09:00,198.65,207.3,0.8999,28.32,35.022,66.794
15/07/90 10:00,204.8,212.5,0.5999,28.7,35.619,68.917
15/07/90 11:00,339.91,353.1,0.4,29.41,40.984,115.7
15/07/90 12:00,325.04,336.1,0.5999,29.72,40.789,110.58
15/07/90 13:00,419.09,430.21,0.4,30.43,44.918,143.15
15/07/90 14:00,400.78,409.7,0.9999,29.3,43.103,137.37
15/07/90 15:00,322.21,328.7,0.9999,30.65,41.703,109.93
15/07/90 16:00,262.62,265.59,0.7999,31.12,40.002,88.007
15/07/90 17:00,179.87,180.09,0.7999,30.93,36.261,51.876
15/07/90 18:00,10.81,11.099,0.7999,30.31,30.701,1.9235
15/07/90 19:00,0,0,0.8999,29.78,0,-0.007
15/07/90 20:00,0,0,1.2001,29.24,0,-0.007
15/07/90 21:00,0,0,1.2001,28.71,0,-0.007
15/07/90 22:00,0,0,1.2001,28.18,0,-0.007
15/07/90 23:00,0,0,1.7,27.65,0,-0.007
16/07/90 00:00,0,0,2.2,27.26,0,-0.007
16/07/90 01:00,0,0,1.4001,26.69,0,-0.007
16/07/90 02:00,0,0,2.2,25.94,0,-0.007
16/07/90 03:00,0,0,1.2001,26.16,0,-0.007
16/07/90 04:00,0,0,1.7,26.29,0,-0.007
16/07/90 05:00,0,0,2.7999,26.28,0,-0.007
16/07/90 06:00,43.906,47.705,3.7,26.76,28.26,12.958
16/07/90 07:00,137.54,149.5,3.2001,27.58,32.134,44.641
16/07/90 08:00,230.08,245.91,3.9,28.46,36.18,77.248
16/07/90 09:00,329.25,348.41,3.7,29.52,40.675,111.52
16/07/90 10:00,405.57,427.4,3.9,30.48,44.418,137.89
16/07/90 11:00,451.88,471.7,5.7,31.27,46.944,153.7
16/07/90 12:00,473.68,489.91,4.5999,31.84,48.317,160.71
16/07/90 13:00,453.26,465.51,4.9999,32.35,48.095,153.56
16/07/90 14:00,392.09,400.71,4.9999,32.43,45.964,132.78
16/07/90 15:00,284.83,292.99,2.9999,32.5,42.21,95.671
16/07/90 16:00,165.15,170.2,4.1,32.09,37.675,54.172
16/07/90 17:00,76.441,78.997,3.9,31.48,34.059,23.515
16/07/90 18:00,0,2.0047,3.2001,30.76,0,-0.007
16/07/90 19:00,0,0,3.2001,30.14,0,-0.007
16/07/90 20:00,0,0,2.7999,29.52,0,-0.007
16/07/90 21:00,0,0,1.4001,28.9,0,-0.007
16/07/90 22:00,0,0,1.4001,28.28,0,-0.007
16/07/90 23:00,0,0,1.9,27.66,0,-0.007
17/07/90 00:00,0,0,1.7,27.13,0,-0.007
17/07/90 01:00,0,0,1.4001,26.57,0,-0.007
17/07/90 02:00,0,0,1.2001,26.27,0,-0.007
17/07/90 03:00,0,0,0.9999,25.98,0,-0.007
17/07/90 04:00,0,0,0.4,25.77,0,-0.007
17/07/90 05:00,0,0,0.2,25.74,0,-0.007
17/07/90 06:00,39.459,70.506,0.1,26.45,27.798,11.431
17/07/90 07:00,184.16,226.1,0.1,27.75,33.524,57.334
17/07/90 08:00,345.67,397.1,0.8999,29.28,40.829,115.52
17/07/90 09:00,483.65,532.1,0.9999,30.75,47.414,163.29
17/07/90 10:00,583.63,627.9,1.4001,32.05,52.516,196.26
17/07/90 11:00,611.01,642.8,1.6001,32.96,54.56,205.14
17/07/90 12:00,650.7,675.49,2.3,33.86,56.966,216.92
17/07/90 13:00,576.82,591.3,2.4999,34.34,54.708,193.27
17/07/90 14:00,516.94,526.1,3.9,34.56,52.739,173.95
17/07/90 15:00,387.21,394.5,3.4001,34.4,47.821,130.45
17/07/90 16:00,221.02,225.31,2.7999,33.69,41.177,72.93
17/07/90 17:00,100.09,103.2,2.7999,32.71,36.033,30.93
17/07/90 18:00,0,1.9069,0.4999,31.79,0,-0.007
17/07/90 19:00,0,0,0.4,31.02,0,-0.007
17/07/90 20:00,0,0,0.5999,30.25,0,-0.007
17/07/90 21:00,0,0,0.2,29.47,0,-0.007
17/07/90 22:00,0,0,0.2,28.7,0,-0.007
17/07/90 23:00,0,0,0.4,27.93,0,-0.007
18/07/90 00:00,0,0,0.3,27.33,0,-0.007
18/07/90 01:00,0,0,0.5999,26.7,0,-0.007
18/07/90 02:00,0,0,1.9,26.38,0,-0.007
18/07/90 03:00,0,0,2.3,26.05,0,-0.007
18/07/90 04:00,0,0,2.4999,25.81,0,-0.007
18/07/90 05:00,0,0,3.2001,25.78,0,-0.007
18/07/90 06:00,42.164,58.706,2.2,26.36,27.8,12.373
18/07/90 07:00,181.16,239.5,2.2,27.8,33.279,54.25
18/07/90 08:00,351.15,410.6,2.2,29.39,41.108,117.12
18/07/90 09:00,610.69,698.9,3.2001,31.54,52.927,204.71
18/07/90 10:00,717.23,785.39,3.9,33.24,58.882,238.41
18/07/90 11:00,817.39,872.7,4.2,34.91,64.656,268.39
18/07/90 12:00,799.94,835.2,5.7,36.05,65.186,262.28
18/07/90 13:00,621.93,638.5,6.2,36.41,58.532,206.09
