PVSYST 7.4.7
,File,File date,Description
Project,GRID CONNECTED WITHOUT SHADING_Project.PRJ,25/01/26 22h57,GRID CONNECTED WITHOUT SHADING,
Geographical Site,George Town_MN81.SIT,25/01/26 22h57,George Town;India;Asia;,
Weather data,George Town_MN81_SYN.MET,29/12/25 19h12,George Town;Meteonorm 8.1 (1996-2015);Synthetic,
Simulation variant,GRID CONNECTED WITHOUT SHADING_Project.VC0,25/03/26 20h37,New simulation variant,
Simulation date,,25/03/26 20h38

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobHor,T_Amb,WindVel,TArray,E_Grid
    ,W/m²,W/m²,°C,m/s,°C,kW

15/11/90 21:00,0,0,25.34,2.8999,0,-0.007
15/11/90 22:00,0,0,24.59,1.1001,0,-0.007
15/11/90 23:00,0,0,23.89,0.7999,0,-0.007
16/11/90 00:00,0,0,23.25,0.6999,0,-0.007
16/11/90 01:00,0,0,22.57,1.6001,0,-0.007
16/11/90 02:00,0,0,21.89,4.9999,0,-0.007
16/11/90 03:00,0,0,21.53,2.8999,0,-0.007
16/11/90 04:00,0,0,21.17,1.2001,0,-0.007
16/11/90 05:00,0,0,20.91,0.6999,0,-0.007
16/11/90 06:00,16.388,16.999,21.23,0.4,21.83,4.1083
16/11/90 07:00,256.42,248.11,23.67,1.6001,32.003,85.507
16/11/90 08:00,509.96,480.5,25.77,0.4999,43.713,179.25
16/11/90 09:00,726.93,675.71,27.71,0.2,53.961,249.87
16/11/90 10:00,886.99,812.5,29.38,0.2,61.865,296.67
16/11/90 11:00,979.5,881.6,30.69,0.4999,66.761,320.63
16/11/90 12:00,1005.5,884.09,31.62,2.4999,68.735,326.37
16/11/90 13:00,938.72,800.6,32.12,2.6999,66.694,307.82
16/11/90 14:00,800.13,655.1,32.2,2.4999,61.39,267.74
16/11/90 15:00,590.24,445.4,31.65,2.4999,52.873,203.19
16/11/90 16:00,328.7,210.9,30.53,2.2,41.755,111.68
16/11/90 17:00,0,7.5949,29.05,1.2001,0,-0.007
16/11/90 18:00,0,0,28.25,1.3001,0,-0.007
16/11/90 19:00,0,0,27.45,0.4,0,-0.007
16/11/90 20:00,0,0,26.65,0.1,0,-0.007
16/11/90 21:00,0,0,25.85,0,0,-0.007
16/11/90 22:00,0,0,25.05,0,0,-0.007
16/11/90 23:00,0,0,24.36,0.1,0,-0.007
17/11/90 00:00,0,0,23.64,0.2,0,-0.007
17/11/90 01:00,0,0,22.84,0.2,0,-0.007
17/11/90 02:00,0,0,22.03,0.2,0,-0.007
17/11/90 03:00,0,0,21.58,0.1,0,-0.007
17/11/90 04:00,0,0,21.14,0.1,0,-0.007
17/11/90 05:00,0,0,20.81,0.7999,0,-0.007
17/11/90 06:00,10.775,11.197,20.94,0.4,21.344,2.1935
17/11/90 07:00,262.71,253.79,23.24,0.8999,31.772,87.774
17/11/90 08:00,527.2,496.7,25.28,0.5999,43.817,185.13
17/11/90 09:00,556.22,530.6,26.38,1.3001,46.182,195.65
17/11/90 10:00,478.78,467.01,26.8,1.2001,43.769,169.27
17/11/90 11:00,545.34,518.2,27.2,2.4999,46.646,191.7
17/11/90 12:00,600,560.1,27.56,3.8,49.029,209.34
17/11/90 13:00,678.32,606.19,27.91,11.2,52.355,234.58
17/11/90 14:00,699.19,583.8,28.13,9.3001,53.382,241.1
17/11/90 15:00,465.2,379.7,27.85,5.4001,44.38,164.31
17/11/90 16:00,104.58,96.404,26.87,6,30.508,35.195
17/11/90 17:00,0,3.1944,25.8,6.8999,0,-0.007
17/11/90 18:00,0,0,25.3,8.4999,0,-0.007
17/11/90 19:00,0,0,24.8,5.4001,0,-0.007
17/11/90 20:00,0,0,24.42,4.5999,0,-0.007
17/11/90 21:00,0,0,23.84,4.5999,0,-0.007
17/11/90 22:00,0,0,23.26,4.7999,0,-0.007
17/11/90 23:00,0,0,22.68,4.3,0,-0.007
18/11/90 00:00,0,0,22.54,4.9999,0,-0.007
18/11/90 01:00,0,0,22.38,4.3,0,-0.007
18/11/90 02:00,0,0,22.23,6,0,-0.007
18/11/90 03:00,0,0,22.16,10.1,0,-0.007
18/11/90 04:00,0,0,22.08,4.7999,0,-0.007
18/11/90 05:00,0,0,22.03,2.8999,0,-0.007
18/11/90 06:00,10.484,10.903,22.27,1.2001,22.664,2.0773
18/11/90 07:00,152.22,151.1,23.83,0.8999,28.945,51.453
18/11/90 08:00,334.54,328.1,25.38,0.5999,37.058,118.96
18/11/90 09:00,484.54,469.21,26.86,0.4,44.026,171.07
18/11/90 10:00,579.95,553.6,28.07,0.3,48.81,202.43
18/11/90 11:00,677.93,629.5,29.13,0.8999,53.569,233.17
18/11/90 12:00,642.5,597,29.79,1.4001,52.878,221.05
18/11/90 13:00,561.87,515.8,30.09,1.4001,50.217,195.13
18/11/90 14:00,460.8,416.3,30.11,1.4001,46.516,161.39
18/11/90 15:00,245.39,228.91,29.51,2.8999,38.141,86.148
18/11/90 16:00,89.788,89.395,28.61,1.9,31.756,29.759
18/11/90 17:00,0,2.0047,27.62,1.4001,0,-0.007
18/11/90 18:00,0,0,27.35,3.2001,0,-0.007
18/11/90 19:00,0,0,27.09,0.8999,0,-0.007
18/11/90 20:00,0,0,26.83,0.5999,0,-0.007
18/11/90 21:00,0,0,26.56,0.4,0,-0.007
18/11/90 22:00,0,0,26.3,0.6999,0,-0.007
18/11/90 23:00,0,0,26.03,1.2001,0,-0.007
19/11/90 00:00,0,0,25.78,3.5001,0,-0.007
19/11/90 01:00,0,0,25.53,3.5001,0,-0.007
19/11/90 02:00,0,0,25.27,3.5001,0,-0.007
19/11/90 03:00,0,0,25.14,2.6999,0,-0.007
19/11/90 04:00,0,0,25.01,2.2,0,-0.007
19/11/90 05:00,0,0,24.92,2.6999,0,-0.007
19/11/90 06:00,21.813,22.606,25.29,0.8999,26.076,5.8289
19/11/90 07:00,260.44,249.9,27.17,0.5999,35.621,85.284
19/11/90 08:00,427.89,406.8,28.66,0.8999,43.692,149.55
19/11/90 09:00,544.4,517.6,29.86,1.8,49.304,189.3
19/11/90 10:00,598.31,562.69,30.73,0.6999,52.254,206.69
19/11/90 11:00,313.41,316.2,30.56,0.5999,41.571,109.57
19/11/90 12:00,261.37,264.89,30.23,1.1001,39.392,91.225
19/11/90 13:00,320.77,319.7,30.17,1.9,41.447,112.38
19/11/90 14:00,182.51,185,29.7,3.8,36.093,63.162
19/11/90 15:00,221.6,208,29.39,6.4999,37.181,77.628
19/11/90 16:00,14.005,15.206,28.65,13.8,29.161,3.072
19/11/90 17:00,0,2.1025,27.99,6.8999,0,-0.007
19/11/90 18:00,0,0,27.78,5.4001,0,-0.007
19/11/90 19:00,0,0,27.46,3.5001,0,-0.007
19/11/90 20:00,0,0,27.32,5.4001,0,-0.007
19/11/90 21:00,0,0,27.13,4.7999,0,-0.007
19/11/90 22:00,0,0,26.93,3.2001,0,-0.007
19/11/90 23:00,0,0,26.75,1.3001,0,-0.007
20/11/90 00:00,0,0,25.79,1.1001,0,-0.007
20/11/90 01:00,0,0,26.09,0.8999,0,-0.007
20/11/90 02:00,0,0,24.32,1.9,0,-0.007
20/11/90 03:00,0,0,25.65,1.2001,0,-0.007
20/11/90 04:00,0,0,25.98,0.6999,0,-0.007
20/11/90 05:00,0,0,25.73,1.2001,0,-0.007
20/11/90 06:00,0,3.1944,25.88,2.2,0,-0.007
20/11/90 07:00,45.327,47.004,26.13,2.8999,27.737,14.098
20/11/90 08:00,90.392,93.405,26.62,2.6999,29.788,30.301
20/11/90 09:00,123.92,127.7,27.1,4.7999,31.433,42.437
20/11/90 10:00,162.03,166.31,27.47,3.8,33.132,56.243
20/11/90 11:00,199.44,203.79,27.82,4.7999,34.79,69.742
20/11/90 12:00,205.8,209.81,27.98,1.8,35.174,72.002
20/11/90 13:00,191.25,194.4,28.19,0.5999,34.881,66.723
20/11/90 14:00,142.28,145.61,28.23,0.5999,33.209,48.919
20/11/90 15:00,95.254,98.001,27.64,0.5999,30.981,31.947
20/11/90 16:00,41.951,44.005,26.75,0.2,28.238,12.833
20/11/90 17:00,0,1.9069,26.97,0.2,0,-0.007
20/11/90 18:00,0,0,27.03,0.4999,0,-0.007
20/11/90 19:00,0,0,25.16,0.5999,0,-0.007
20/11/90 20:00,0,0,26,0.3,0,-0.007
20/11/90 21:00,0,0,25.26,0.2,0,-0.007
20/11/90 22:00,0,0,24.49,0.4,0,-0.007
20/11/90 23:00,0,0,24.27,0.3,0,-0.007
21/11/90 00:00,0,0,24.58,1.9,0,-0.007
21/11/90 01:00,0,0,23.88,1.6001,0,-0.007
21/11/90 02:00,0,0,24.86,2.2,0,-0.007
21/11/90 03:00,0,0,24.58,1.9,0,-0.007
21/11/90 04:00,0,0,25.05,1.1001,0,-0.007
21/11/90 05:00,0,0,25.27,2.8999,0,-0.007
21/11/90 06:00,0,4.2049,25.39,2.2,0,-0.007
21/11/90 07:00,47.161,48.894,25.68,1.8,27.35,14.779
21/11/90 08:00,103.3,106.61,26.32,0.2,29.934,35.047
21/11/90 09:00,145.34,149.5,26.76,0.1,31.836,50.306
21/11/90 10:00,177.55,182,26.77,0.2,32.969,62.057
21/11/90 11:00,192.51,196.8,27.14,0.2,33.863,67.411
21/11/90 12:00,185.36,189.3,25.75,0.5999,32.216,65.177
21/11/90 13:00,141.44,145.1,27.56,0.3,32.506,48.742
21/11/90 14:00,104.19,107.4,25.57,0.1,29.213,35.486
21/11/90 15:00,78.843,81.605,25.44,2.2,28.204,26.232
21/11/90 16:00,32.706,34.699,25.2,1.8,26.365,9.6387
21/11/90 17:00,0,1.9069,24.93,1.9,0,-0.007
21/11/90 18:00,0,0,25.97,1.8,0,-0.007
21/11/90 19:00,0,0,25.81,1.4001,0,-0.007
21/11/90 20:00,0,0,24.07,1.4001,0,-0.007
21/11/90 21:00,0,0,24.56,0.8999,0,-0.007
21/11/90 22:00,0,0,25.46,0.5999,0,-0.007
21/11/90 23:00,0,0,25.22,0.5999,0,-0.007
22/11/90 00:00,0,0,24.34,0.6999,0,-0.007
22/11/90 01:00,0,0,24.51,1.4001,0,-0.007
22/11/90 02:00,0,0,24.39,1.4001,0,-0.007
22/11/90 03:00,0,0,24.01,0.4999,0,-0.007
22/11/90 04:00,0,0,22.3,0.4,0,-0.007
22/11/90 05:00,0,0,22.06,0.4,0,-0.007
22/11/90 06:00,0,3.1944,23.73,0.5999,0,-0.007
22/11/90 07:00,25.754,26.794,24.29,0.5999,25.214,7.2553
22/11/90 08:00,47.411,49.204,24.56,0.6999,26.233,14.905
22/11/90 09:00,64.507,66.806,24.62,0.4,26.885,21.081
22/11/90 10:00,58.63,60.694,24.73,0.8999,26.791,18.934
22/11/90 11:00,93.753,96.697,24.94,1.2001,28.22,31.747
22/11/90 12:00,69.151,71.5,25,1.3001,27.427,22.739
22/11/90 13:00,639.92,571.8,26.25,2.2,49.233,223.87
22/11/90 14:00,491.68,439.5,26.94,1.8,44.425,173.99
22/11/90 15:00,337.75,295.8,27.18,2.4999,39.087,120.22
22/11/90 16:00,178.36,145.3,27.14,3.2001,33.286,61.393
22/11/90 17:00,0,6.4052,26.43,2.6999,0,-0.007
22/11/90 18:00,0,0,26.07,1.4001,0,-0.007
22/11/90 19:00,0,0,26.23,2.4999,0,-0.007
22/11/90 20:00,0,0,25.31,3.5001,0,-0.007
22/11/90 21:00,0,0,25.38,2.2,0,-0.007
22/11/90 22:00,0,0,25.76,2.2,0,-0.007
22/11/90 23:00,0,0,24.56,2.2,0,-0.007
23/11/90 00:00,0,0,25.69,3.8,0,-0.007
23/11/90 01:00,0,0,25.61,2.2,0,-0.007
23/11/90 02:00,0,0,25.25,2.6999,0,-0.007
23/11/90 03:00,0,0,23.44,1.4001,0,-0.007
23/11/90 04:00,0,0,24.86,1.4001,0,-0.007
23/11/90 05:00,0,0,23.64,2.8999,0,-0.007
23/11/90 06:00,0,3.6997,25.28,1.9,0,-0.007
23/11/90 07:00,53.486,55.397,25.29,2.6999,27.177,17.063
23/11/90 08:00,107.13,110.5,26.27,2.2,30.017,36.449
23/11/90 09:00,157.18,161.5,26.53,2.4999,32.017,54.671
23/11/90 10:00,197.32,201.9,27.43,2.4999,34.322,69.071
23/11/90 11:00,214.75,219.1,26.99,1.2001,34.49,75.528
23/11/90 12:00,208.43,212.4,27.75,0.5999,35.034,73.021
23/11/90 13:00,189.76,192.91,28.11,1.3001,34.748,66.202
23/11/90 14:00,147.93,151.2,28.2,0.8999,33.375,50.976
23/11/90 15:00,97.584,100.3,28.01,0.7999,31.433,32.745
23/11/90 16:00,42.752,44.804,27.75,0.7999,29.267,13.058
23/11/90 17:00,0,1.9069,27.33,3.2001,0,-0.007
23/11/90 18:00,0,0,25.1,1.8,0,-0.007
23/11/90 19:00,0,0,25.74,1.2001,0,-0.007
23/11/90 20:00,0,0,25.11,5.4001,0,-0.007
23/11/90 21:00,0,0,25.95,6.8999,0,-0.007
23/11/90 22:00,0,0,25.34,5.4001,0,-0.007
23/11/90 23:00,0,0,25.35,2.2,0,-0.007
24/11/90 00:00,0,0,24.35,2.4999,0,-0.007
24/11/90 01:00,0,0,24.22,1.9,0,-0.007
24/11/90 02:00,0,0,24.23,2.2,0,-0.007
24/11/90 03:00,0,0,23.94,1.3001,0,-0.007
24/11/90 04:00,0,0,23.76,3.2001,0,-0.007
24/11/90 05:00,0,0,22.88,2.2,0,-0.007
24/11/90 06:00,0,3.6997,23.39,1.4001,0,-0.007
24/11/90 07:00,44.733,46.401,24.06,1.8,25.643,14.015
24/11/90 08:00,155.27,159.3,24.86,3.8,30.267,54.287
24/11/90 09:00,295.72,299.1,25.77,1.9,36.104,105.25
24/11/90 10:00,399.1,392.2,26.57,1.9,40.639,141.75
24/11/90 11:00,581.36,548.2,27.59,2.6999,48.371,203.25
24/11/90 12:00,538.03,503.3,28.09,1.1001,47.29,188.7
24/11/90 13:00,261.68,263,26.32,0.8999,35.47,92.848
24/11/90 14:00,127.87,131.2,27.47,0.2,31.943,43.823
24/11/90 15:00,92.644,95.393,27.1,0.5999,30.348,31.068
24/11/90 16:00,16.603,17.993,26.71,0.4,27.312,3.9861
24/11/90 17:00,0,2.4936,26.33,0.5999,0,-0.007
24/11/90 18:00,0,0,25.88,0.1,0,-0.007
24/11/90 19:00,0,0,25.44,0.1,0,-0.007
24/11/90 20:00,0,0,24.94,0.7999,0,-0.007
24/11/90 21:00,0,0,24.56,1.1001,0,-0.007
24/11/90 22:00,0,0,24.18,2.4999,0,-0.007
24/11/90 23:00,0,0,23.66,2.6999,0,-0.007
25/11/90 00:00,0,0,23.09,3.2001,0,-0.007
25/11/90 01:00,0,0,22.44,2.2,0,-0.007
25/11/90 02:00,0,0,21.79,2.4999,0,-0.007
25/11/90 03:00,0,0,21.45,1.9,0,-0.007
25/11/90 04:00,0,0,21.1,0.7999,0,-0.007
25/11/90 05:00,0,0,20.86,4.5999,0,-0.007
25/11/90 06:00,12.183,12.696,21.09,3.5001,21.544,2.6724
25/11/90 07:00,245.59,228.91,23.35,0.8999,31.131,79.833
25/11/90 08:00,492.17,456.3,25.4,1.4001,42.653,173.08
25/11/90 09:00,706.03,648.5,27.29,2.4999,52.741,243.73
25/11/90 10:00,858.55,779.3,28.89,2.2,60.248,288.87
25/11/90 11:00,955.34,852.61,30.18,1.1001,65.302,314.72
25/11/90 12:00,977.76,853,31.08,1.2001,67.097,319.63
25/11/90 13:00,918.23,776.61,31.58,2.2,65.346,302.83
25/11/90 14:00,787.38,635.3,31.66,3.2001,60.362,264.65
25/11/90 15:00,581.63,434,31.16,3.5001,52.055,200.83
25/11/90 16:00,329.45,207.7,30.09,3.5001,41.353,112.28
25/11/90 17:00,0,7.5949,28.67,1.4001,0,-0.007
25/11/90 18:00,0,0,27.9,1.2001,0,-0.007
25/11/90 19:00,0,0,27.14,2.2,0,-0.007
25/11/90 20:00,0,0,26.37,1.1001,0,-0.007
25/11/90 21:00,0,0,25.6,0.5999,0,-0.007
25/11/90 22:00,0,0,24.83,0.7999,0,-0.007
25/11/90 23:00,0,0,24.14,1.2001,0,-0.007
26/11/90 00:00,0,0,23.46,0.8999,0,-0.007
26/11/90 01:00,0,0,22.72,0.4,0,-0.007
26/11/90 02:00,0,0,21.97,1.2001,0,-0.007
26/11/90 03:00,0,0,21.56,0.4999,0,-0.007
26/11/90 04:00,0,0,21.16,0.2,0,-0.007
26/11/90 05:00,0,0,20.86,0.1,0,-0.007
26/11/90 06:00,11.694,12.207,21.05,0,21.487,2.5079
26/11/90 07:00,245.41,228.09,23.19,0.1,30.948,79.661
26/11/90 08:00,489.87,453.59,25.14,0,42.3,172.41
26/11/90 09:00,710.54,651.6,26.95,0,52.564,245.48
26/11/90 10:00,875.77,792.81,28.51,0.1,60.525,294.39
26/11/90 11:00,970.31,863.8,29.75,0.4,65.446,319.48
26/11/90 12:00,986.13,858.7,30.6,0.8999,66.932,322.6
26/11/90 13:00,928.76,787.9,31.06,0.8999,65.201,306.32
26/11/90 14:00,797.37,644.9,31.13,0.6999,60.185,268.09
26/11/90 15:00,592.85,440.51,30.63,0.3,51.93,204.85
26/11/90 16:00,331.37,208.4,29.57,0.1,40.896,113.18
26/11/90 17:00,0,7.2038,28.17,0.4999,0,-0.007
26/11/90 18:00,0,0,27.4,0.2,0,-0.007
26/11/90 19:00,0,0,26.62,0.2,0,-0.007
26/11/90 20:00,0,0,25.84,0,0,-0.007
26/11/90 21:00,0,0,25.07,0.2,0,-0.007
26/11/90 22:00,0,0,24.41,0,0,-0.007
26/11/90 23:00,0,0,23.51,0,0,-0.007
27/11/90 00:00,0,0,22.94,0,0,-0.007
27/11/90 01:00,0,0,22.3,0,0,-0.007
27/11/90 02:00,0,0,21.66,0.1,0,-0.007
27/11/90 03:00,0,0,21.3,0,0,-0.007
27/11/90 04:00,0,0,20.95,0,0,-0.007
27/11/90 05:00,0,0,20.69,0.1,0,-0.007
27/11/90 06:00,11.402,11.898,20.87,0,21.296,2.41
27/11/90 07:00,224.75,209.2,22.85,0.4,30.008,73.449
27/11/90 08:00,453.45,421.1,24.75,0.8999,40.605,160.27
27/11/90 09:00,649.47,597.29,26.41,1.9,49.721,226.55
27/11/90 10:00,818.54,742.2,27.91,3.5001,57.707,278.16
27/11/90 11:00,913.93,814.91,29.11,3.5001,62.598,304.5
27/11/90 12:00,930.13,811.8,29.95,3.2001,64.084,307.96
27/11/90 13:00,857.82,728.4,30.37,4.1,61.766,287.07
27/11/90 14:00,728.62,591.8,30.41,3.8,56.853,248.22
27/11/90 15:00,534.24,403.1,29.91,2.6999,49.04,186.45
27/11/90 16:00,286.69,187.3,28.89,1.8,38.699,98.381
27/11/90 17:00,0,6.8941,27.58,2.2,0,-0.007
27/11/90 18:00,0,0,27.02,0.7999,0,-0.007
27/11/90 19:00,0,0,26.47,0.4,0,-0.007
27/11/90 20:00,0,0,25.91,0.1,0,-0.007
27/11/90 21:00,0,0,25.36,0.1,0,-0.007
27/11/90 22:00,0,0,24.8,0,0,-0.007
27/11/90 23:00,0,0,24.36,0,0,-0.007
28/11/90 00:00,0,0,24,0.4,0,-0.007
28/11/90 01:00,0,0,23.7,0.5999,0,-0.007
28/11/90 02:00,0,0,23.37,0.8999,0,-0.007
28/11/90 03:00,0,0,23.19,1.3001,0,-0.007
28/11/90 04:00,0,0,23.02,1.9,0,-0.007
28/11/90 05:00,0,0,22.86,4.9999,0,-0.007
28/11/90 06:00,0,5.4925,22.95,3.8,0,-0.007
28/11/90 07:00,95.334,97.903,23.2,4.1,26.504,32.297
28/11/90 08:00,195,198.5,24.5,4.3,31.281,68.899
28/11/90 09:00,278.66,282.01,25.47,2.8999,35.201,99.222
28/11/90 10:00,333.93,336.39,26.2,3.2001,37.892,118.65
28/11/90 11:00,338.89,340.4,26.73,2.8999,38.606,120.17
28/11/90 12:00,344.76,344.59,27.09,1.6001,39.18,122.07
28/11/90 13:00,318.56,317.6,27.28,2.2,38.445,112.83
28/11/90 14:00,225.76,226.3,27.07,4.3,34.963,79.571
28/11/90 15:00,155.39,156.1,26.77,7.4001,32.201,54.027
28/11/90 16:00,71.201,72.201,25.93,9.3001,28.428,23.378
28/11/90 17:00,0,2.298,24.83,9.3001,0,-0.007
28/11/90 18:00,0,0,25.12,7.4001,0,-0.007
28/11/90 19:00,0,0,24.96,3.5001,0,-0.007
28/11/90 20:00,0,0,24.75,0.6999,0,-0.007
28/11/90 21:00,0,0,24.48,0.3,0,-0.007
28/11/90 22:00,0,0,22.15,0.6999,0,-0.007
28/11/90 23:00,0,0,23.36,0.4,0,-0.007
29/11/90 00:00,0,0,23.24,0.4999,0,-0.007
29/11/90 01:00,0,0,22.76,1.1001,0,-0.007
29/11/90 02:00,0,0,22.51,0.5999,0,-0.007
29/11/90 03:00,0,0,22.27,0.4,0,-0.007
29/11/90 04:00,0,0,22.07,0.5999,0,-0.007
29/11/90 05:00,0,0,21.98,1.3001,0,-0.007
29/11/90 06:00,17.543,18.205,22.24,3.2001,22.877,4.4506
29/11/90 07:00,188.49,180.4,24.11,2.2,30.267,62.435
29/11/90 08:00,228.82,227.7,24.8,0.7999,32.761,81.159
29/11/90 09:00,49.343,51.193,24.19,1.6001,25.928,15.614
29/11/90 10:00,223.41,227.39,24.8,2.2,32.592,79.393
29/11/90 11:00,140.08,143.9,24.82,1.8,29.705,48.776
29/11/90 12:00,367.59,356.29,25.36,1.6001,38.306,131.55
29/11/90 13:00,513.12,471.99,26.1,1.8,44.364,181.92
29/11/90 14:00,477.96,426.7,26.55,4.3,43.53,169.57
29/11/90 15:00,340.54,296.59,26.66,2.2,38.662,121.46
29/11/90 16:00,147.42,127,26.31,1.4001,31.409,50.653
29/11/90 17:00,13.996,15.206,25.71,0.4,26.224,3.1654
29/11/90 18:00,0,0,25.25,1.1001,0,-0.007
29/11/90 19:00,0,0,24.78,0.5999,0,-0.007
29/11/90 20:00,0,0,24.44,0.3,0,-0.007
29/11/90 21:00,0,0,23.9,0.1,0,-0.007
29/11/90 22:00,0,0,23.37,0.2,0,-0.007
29/11/90 23:00,0,0,22.83,0.4999,0,-0.007
30/11/90 00:00,0,0,22.37,0.2,0,-0.007
30/11/90 01:00,0,0,21.83,0.4,0,-0.007
30/11/90 02:00,0,0,21.3,1.6001,0,-0.007
30/11/90 03:00,0,0,21,1.8,0,-0.007
30/11/90 04:00,0,0,20.7,1.8,0,-0.007
30/11/90 05:00,0,0,20.47,1.3001,0,-0.007
30/11/90 06:00,9.8643,10.3,20.6,1.4001,20.972,1.8872
30/11/90 07:00,192.8,183.31,22.2,2.2,28.438,63.881
30/11/90 08:00,396.97,371.7,23.9,3.2001,37.734,141.22
30/11/90 09:00,634.87,583,25.44,3.2001,48.183,222.64
30/11/90 10:00,790.59,716.79,26.83,1.9,55.525,270.84
30/11/90 11:00,907.3,807.39,27.98,0.5999,61.181,304.05
30/11/90 12:00,918.78,801.1,28.77,0.3,62.429,306.26
30/11/90 13:00,830.01,706.1,29.15,0.3,59.443,280.33
30/11/90 14:00,674.94,555.8,29.15,1.8,53.533,232.68
30/11/90 15:00,492.81,382.7,28.68,1.4001,46.256,173.4
30/11/90 16:00,266.94,179,27.75,0.5999,36.889,92.1
30/11/90 17:00,0,8.1002,26.56,0.4,0,-0.007
30/11/90 18:00,0,0,25.87,0.3,0,-0.007
30/11/90 19:00,0,0,25.18,0.3,0,-0.007
30/11/90 20:00,0,0,24.63,0.3,0,-0.007
30/11/90 21:00,0,0,23.83,0.5999,0,-0.007
30/11/90 22:00,0,0,23.03,0.2,0,-0.007
30/11/90 23:00,0,0,22.23,0.5999,0,-0.007
01/12/90 00:00,0,0,21.78,0.9999,0,-0.007
01/12/90 01:00,0,0,21.32,0.7999,0,-0.007
01/12/90 02:00,0,0,20.87,0.4999,0,-0.007
01/12/90 03:00,0,0,20.64,0.2,0,-0.007
01/12/90 04:00,0,0,20.41,0.6999,0,-0.007
01/12/90 05:00,0,0,20.26,0.7999,0,-0.007
01/12/90 06:00,9.1989,9.5996,20.48,0.4999,20.828,1.6604
01/12/90 07:00,216.55,199.9,22.67,0.3,29.536,70.414
01/12/90 08:00,449.76,414.3,24.85,0.8999,40.555,158.75
01/12/90 09:00,662.44,605.2,26.84,1.6001,50.651,230.37
01/12/90 10:00,819.44,739.9,28.57,3.3001,58.418,277.67
01/12/90 11:00,927.52,822.7,30,3.3001,64.054,307.3
01/12/90 12:00,951.15,825.09,31.03,2.6999,66.026,312.49
01/12/90 13:00,894.39,755.31,31.63,1.3001,64.471,296.02
01/12/90 14:00,770.53,620.41,31.79,1.3001,59.851,259.46
01/12/90 15:00,574.79,427.7,31.36,1.4001,52.009,198.5
01/12/90 16:00,320.41,202.29,30.3,1.9,41.278,109.38
01/12/90 17:00,0,8.1002,28.87,3.5001,0,-0.007
01/12/90 18:00,0,0,28.2,2.4999,0,-0.007
01/12/90 19:00,0,0,27.54,0.5999,0,-0.007
01/12/90 20:00,0,0,26.87,0.3,0,-0.007
01/12/90 21:00,0,0,26.2,0.2,0,-0.007
01/12/90 22:00,0,0,25.53,0.4999,0,-0.007
01/12/90 23:00,0,0,24.87,0.9999,0,-0.007
02/12/90 00:00,0,0,24.32,1.6001,0,-0.007
02/12/90 01:00,0,0,23.52,1.1001,0,-0.007
02/12/90 02:00,0,0,22.72,1.9,0,-0.007
02/12/90 03:00,0,0,22.3,1.3001,0,-0.007
02/12/90 04:00,0,0,21.88,1.6001,0,-0.007
02/12/90 05:00,0,0,21.59,1.6001,0,-0.007
02/12/90 06:00,0,4.5961,21.63,1.2001,0,-0.007
02/12/90 07:00,179.98,171.7,23.09,2.6999,28.957,59.663
02/12/90 08:00,485.31,447.3,24.98,3.5001,41.931,170.56
02/12/90 09:00,742.25,678,26.78,4.4,53.521,255.03
02/12/90 10:00,802.06,727.6,28.01,6.8999,57.145,272.81
02/12/90 11:00,828.59,744.4,28.85,8,59.029,279.87
02/12/90 12:00,551.85,513.6,28.93,7.6001,48.654,192.63
02/12/90 13:00,460.06,433.79,28.78,5.1001,45.113,161.74
02/12/90 14:00,168.93,171.7,27.88,5.1001,33.787,58.682
02/12/90 15:00,31.378,33.102,26.78,1.8,27.896,9.0664
02/12/90 16:00,14.242,15.5,25.83,2.3,26.348,3.1998
02/12/90 17:00,0,2.2003,25.01,1.4001,0,-0.007
02/12/90 18:00,0,0,25.01,2.1,0,-0.007
02/12/90 19:00,0,0,25,2.1,0,-0.007
02/12/90 20:00,0,0,25,0.9999,0,-0.007
02/12/90 21:00,0,0,25,1.3001,0,-0.007
02/12/90 22:00,0,0,25,2.3,0,-0.007
02/12/90 23:00,0,0,24.99,4.4,0,-0.007
03/12/90 00:00,0,0,24.18,5.1001,0,-0.007
03/12/90 01:00,0,0,23.51,4.4,0,-0.007
03/12/90 02:00,0,0,25.3,2.8999,0,-0.007
03/12/90 03:00,0,0,25.53,2.4999,0,-0.007
03/12/90 04:00,0,0,25.25,2.3,0,-0.007
03/12/90 05:00,0,0,25.53,1.4001,0,-0.007
03/12/90 06:00,0,2.2003,25.49,2.4999,0,-0.007
03/12/90 07:00,25.429,26.501,25.64,1.1001,26.555,7.1025
03/12/90 08:00,71.763,74.303,25.52,0.4,28.039,23.648
03/12/90 09:00,100.82,104.1,27,0.1,30.531,34.048
03/12/90 10:00,135.03,138.89,27.48,0.2,32.201,46.415
03/12/90 11:00,173.8,177.89,27.27,0,33.342,60.579
03/12/90 12:00,192.09,196,28.38,0,35.097,66.935
03/12/90 13:00,185.56,188.7,28.1,0,34.59,64.678
03/12/90 14:00,136.73,140,27.42,0,32.201,47.057
03/12/90 15:00,91.046,93.796,26.79,0.2,29.982,30.526
03/12/90 16:00,46.85,48.894,26.58,0.3,28.238,14.583
03/12/90 17:00,0,1.9069,26.25,0.2,0,-0.007
