PVSYST 7.4.7
,File,File date,Description
Project,standalone without shading 24-03-2026_Project.PRJ,25/03/26 14h01,standalone without shading 24-03-2026,
Geographical Site,George Town_MN81.SIT,25/03/26 14h01,George Town;India;Asia;,
Weather data,George Town_MN81_SYN.MET,29/12/25 19h12,George Town;Meteonorm 8.1 (1996-2015);Synthetic,
Simulation variant,standalone without shading 24-03-2026_Project.VC0,25/03/26 14h01,New simulation variant,
Simulation date,,25/03/26 20h53

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobHor,WindVel,T_Amb,GlobInc,TArray,E_Load
    ,W/m²,m/s,°C,W/m²,°C,kW

29/06/90 07:00,274,3.4001,27.31,193.86,33.283,75
29/06/90 08:00,479.9,3.6001,29.16,390.17,42.62,75
29/06/90 09:00,660.91,5.6001,31.02,573.7,51.559,75
29/06/90 10:00,802.8,7.7,32.65,725.38,58.961,75
29/06/90 11:00,869.1,8.6999,34.24,807.14,63.797,75
29/06/90 12:00,867.89,8.2,35.42,823.77,65.642,75
29/06/90 13:00,811.5,6.4,36.17,783.36,64.874,75
29/06/90 14:00,702.79,5.9,36.49,687.16,61.477,75
29/06/90 15:00,544.99,5.6001,36.38,537.55,55.709,75
29/06/90 16:00,348.1,4.9999,35.61,344.64,47.617,75
29/06/90 17:00,149.1,7.2001,34.32,145.34,38.93,75
29/06/90 18:00,4.9057,5.9,32.78,0,0,75
29/06/90 19:00,0,3.8,32.04,0,0,75
29/06/90 20:00,0,4.1,31.21,0,0,75
29/06/90 21:00,0,4.4999,30.39,0,0,75
29/06/90 22:00,0,2.8999,29.56,0,0,75
29/06/90 23:00,0,3.6001,28.74,0,0,75
30/06/90 00:00,0,5.6001,28.25,0,0,75
30/06/90 01:00,0,5.9,27.73,0,0,75
30/06/90 02:00,0,5.3001,27.45,0,0,75
30/06/90 03:00,0,7.8,27.16,0,0,75
30/06/90 04:00,0,6.6999,26.96,0,0,75
30/06/90 05:00,0.1956,7.4001,26.92,0,0,75
30/06/90 06:00,90.601,6.4,27.8,47.979,29.497,75
30/06/90 07:00,306.1,5.9,29.52,217.26,36.235,75
30/06/90 08:00,544.1,7.2001,31.57,437.51,46.696,75
30/06/90 09:00,747.3,8.9999,33.63,640.84,56.713,75
30/06/90 10:00,843.49,10,35.51,763.16,63.278,75
30/06/90 11:00,572.8,11.1,35.96,543.2,55.49,75
30/06/90 12:00,585.2,13.7,36.31,562.3,56.559,75
30/06/90 13:00,537.81,10.6,36.46,522.57,55.235,75
30/06/90 14:00,400.4,11.1,36.14,390.57,50.006,75
30/06/90 15:00,317.29,12.1,35.58,310.02,46.536,75
30/06/90 16:00,187.01,12.1,34.68,181.21,41.032,75
30/06/90 17:00,76.993,10.2,33.58,74.386,36.191,75
30/06/90 18:00,2.2003,10.4,32.43,0,0,75
30/06/90 19:00,0,11.1,32,0,0,75
30/06/90 20:00,0,10,31.46,0,0,75
30/06/90 21:00,0,9.7,30.91,0,0,75
30/06/90 22:00,0,9.4001,30.36,0,0,75
30/06/90 23:00,0,9.7,29.82,0,0,75
01/07/90 00:00,0,9.5001,29.51,0,0,75
01/07/90 01:00,0,11,29.24,0,0,75
01/07/90 02:00,0,10.5,28.99,0,0,75
01/07/90 03:00,0,10,29.01,0,0,75
01/07/90 04:00,0,10.5,28.94,0,0,75
01/07/90 05:00,0.0978,8.6999,28.99,0,0,75
01/07/90 06:00,7.2038,7.8,29.05,7.4743,29.328,75
01/07/90 07:00,135.89,7.8,30,126.38,34.375,75
01/07/90 08:00,78.704,6.8999,30.25,76.274,32.938,75
01/07/90 09:00,216.9,5.9,31.01,207.64,38.281,75
01/07/90 10:00,159.61,5.4001,31.31,154.13,36.715,75
01/07/90 11:00,240.1,6.4999,31.78,231.4,39.907,75
01/07/90 12:00,638.2,8.3,33.16,611.29,55.179,75
01/07/90 13:00,957.31,7.4001,35.27,920.87,69.231,75
01/07/90 14:00,787.71,6.4999,36.55,769.49,64.609,75
01/07/90 15:00,382.4,6.4999,36.73,375.61,50.087,75
01/07/90 16:00,159.1,7.4001,36.2,154.1,41.617,75
01/07/90 17:00,36.198,6.8999,35.38,34.974,36.639,75
01/07/90 18:00,10.007,4.7999,34.6,9.8067,34.97,75
01/07/90 19:00,0,3.7,33.55,0,0,75
01/07/90 20:00,0,4.1,33.21,0,0,75
01/07/90 21:00,0,4.1,32.51,0,0,75
01/07/90 22:00,0,4.1,32.01,0,0,75
01/07/90 23:00,0,4.5999,31.39,0,0,75
02/07/90 00:00,0,4.2,30.55,0,0,75
02/07/90 01:00,0,4.5999,29.63,0,0,75
02/07/90 02:00,0,6.8999,29.14,0,0,75
02/07/90 03:00,0,6.8999,28.65,0,0,75
02/07/90 04:00,0,4.2,28.29,0,0,75
02/07/90 05:00,0.1956,4.5999,28.22,0,0,75
02/07/90 06:00,79.698,4.5999,28.96,45.502,30.573,75
02/07/90 07:00,243.49,5.4001,30.26,195.59,36.652,75
02/07/90 08:00,386.59,4.5999,31.6,334.25,43.198,75
02/07/90 09:00,637.19,6.2,33.38,555.85,53.301,75
02/07/90 10:00,777.6,5.9,35.23,705.96,60.849,75
02/07/90 11:00,607.5,7.8,35.98,574.98,56.687,75
02/07/90 12:00,504,6.8999,36.22,485.41,53.569,75
02/07/90 13:00,557.49,5.9,36.53,541.45,56.005,75
02/07/90 14:00,572.29,6.4999,36.79,560.84,56.992,75
02/07/90 15:00,474.8,7.8,36.78,467.81,53.516,75
02/07/90 16:00,303.19,6.8999,36.26,297.71,46.663,75
02/07/90 17:00,102.79,5.4001,35.2,99.866,38.614,75
02/07/90 18:00,1.695,6.2,34,0,0,75
02/07/90 19:00,0,6.4999,33.12,0,0,75
02/07/90 20:00,0,5.9,32.38,0,0,75
02/07/90 21:00,0,5.9,31.59,0,0,75
02/07/90 22:00,0,5.4001,30.81,0,0,75
02/07/90 23:00,0,3.7,30.03,0,0,75
03/07/90 00:00,0,3.4001,29.65,0,0,75
03/07/90 01:00,0,4.2,29.26,0,0,75
03/07/90 02:00,0,5.4001,29.06,0,0,75
03/07/90 03:00,0,5.4001,28.85,0,0,75
03/07/90 04:00,0,5.7,28.71,0,0,75
03/07/90 05:00,0.0978,4.5999,28.69,0,0,75
03/07/90 06:00,74.108,3.9,29.52,51.574,31.346,75
03/07/90 07:00,247.41,3.9,31.11,188.91,37.152,75
03/07/90 08:00,309.89,2.7999,32.25,278.58,41.945,75
03/07/90 09:00,365.5,3.2001,33.14,341.52,45.178,75
03/07/90 10:00,492.4,3.4001,34.38,462.8,50.835,75
03/07/90 11:00,700.01,2.3,36.02,657.67,59.887,75
03/07/90 12:00,735.89,4.1,37.37,702.86,62.969,75
03/07/90 13:00,690,4.5999,38.27,668.82,62.59,75
03/07/90 14:00,653.51,3.9,38.9,638.92,62.059,75
03/07/90 15:00,568.2,2.4999,39.21,560.75,59.453,75
03/07/90 16:00,400.2,2.2,39.05,396.04,52.902,75
03/07/90 17:00,177.19,1.7,38.15,173.08,43.662,75
03/07/90 18:00,12.093,2.3,36.87,11.804,37.312,75
03/07/90 19:00,0,2.9999,35.92,0,0,75
03/07/90 20:00,0,2.3,34.98,0,0,75
03/07/90 21:00,0,1.2001,34.03,0,0,75
03/07/90 22:00,0,2,33.08,0,0,75
03/07/90 23:00,0,1.9,32.29,0,0,75
04/07/90 00:00,0,1.6001,31.56,0,0,75
04/07/90 01:00,0,1.4001,30.79,0,0,75
04/07/90 02:00,0,1.3001,30.39,0,0,75
04/07/90 03:00,0,0.7999,30,0,0,75
04/07/90 04:00,0,0.4999,29.29,0,0,75
04/07/90 05:00,0.0978,0.4,28.76,0,0,75
04/07/90 06:00,32.303,0.4999,29.82,31.41,30.942,75
04/07/90 07:00,111.59,0.7999,30.2,105.88,33.895,75
04/07/90 08:00,212.71,0.9999,31.25,200.88,38.263,75
04/07/90 09:00,301.4,0.7999,31.95,285.82,41.977,75
04/07/90 10:00,346.4,0.1,32.49,331.12,44.132,75
04/07/90 11:00,396.7,0,32.91,380.35,46.393,75
04/07/90 12:00,409.1,0.1,33.58,395.38,47.618,75
04/07/90 13:00,357.6,0.3,33.93,347.82,46.257,75
04/07/90 14:00,311.51,0.4,34.01,302.08,44.645,75
04/07/90 15:00,241.1,0.7999,33.38,233.84,41.594,75
04/07/90 16:00,150.3,0.7999,31.68,145.57,36.779,75
04/07/90 17:00,55.593,0.4,33.15,53.715,35.056,75
04/07/90 18:00,1.695,0.5999,32.37,0,0,75
04/07/90 19:00,0,0.9999,31.67,0,0,75
04/07/90 20:00,0,0.8999,30.69,0,0,75
04/07/90 21:00,0,1.3001,29.87,0,0,75
04/07/90 22:00,0,1.7,28.94,0,0,75
04/07/90 23:00,0,2,28.01,0,0,75
05/07/90 00:00,0,1.7,27.24,0,0,75
05/07/90 01:00,0,1.9,26.41,0,0,75
05/07/90 02:00,0,2.3,25.98,0,0,75
05/07/90 03:00,0,2.4999,25.55,0,0,75
05/07/90 04:00,0,3.9,25.25,0,0,75
05/07/90 05:00,0.0978,2.4999,25.21,0,0,75
05/07/90 06:00,89.493,2,26.12,40.581,27.557,75
05/07/90 07:00,285.01,1.9,27.78,195.2,33.694,75
05/07/90 08:00,503.5,2.4999,29.76,401.08,43.577,75
05/07/90 09:00,697.1,2,31.76,600.72,53.327,75
05/07/90 10:00,841.6,2.7999,33.6,757.67,61.174,75
05/07/90 11:00,924.81,3.4001,35.35,856.45,66.839,75
05/07/90 12:00,941.2,3.4001,36.69,890.91,69.541,75
05/07/90 13:00,890.5,3.4001,37.59,858.88,69.235,75
05/07/90 14:00,772.7,3.4001,38.02,756.13,65.674,75
05/07/90 15:00,599.71,2.9999,37.98,593.06,59.416,75
05/07/90 16:00,388.69,2.9999,37.23,386.44,50.721,75
05/07/90 17:00,173.1,2.4999,35.91,170.27,41.229,75
05/07/90 18:00,6.6985,2.3,34.28,0,0,75
05/07/90 19:00,0,2.3,32.91,0,0,75
05/07/90 20:00,0,2,31.76,0,0,75
05/07/90 21:00,0,2.4999,30.55,0,0,75
05/07/90 22:00,0,2.7999,29.34,0,0,75
05/07/90 23:00,0,2.4999,28.13,0,0,75
06/07/90 00:00,0,2,27.16,0,0,75
06/07/90 01:00,0,1.6001,26.12,0,0,75
06/07/90 02:00,0,2.9999,25.57,0,0,75
06/07/90 03:00,0,1.9,25.01,0,0,75
06/07/90 04:00,0,1.9,24.62,0,0,75
06/07/90 05:00,0.0978,2.7999,24.55,0,0,75
06/07/90 06:00,99.207,1.4001,25.51,30.789,26.605,75
06/07/90 07:00,310.9,2.3,27.25,201.68,33.182,75
06/07/90 08:00,530.41,3.4001,29.23,416.09,43.546,75
06/07/90 09:00,716.79,5.4001,31.16,614.15,53.225,75
06/07/90 10:00,864.19,5.9,32.86,775.34,61.106,75
06/07/90 11:00,933.3,6.8999,34.5,864.11,66.267,75
06/07/90 12:00,940.8,7.8,35.73,890.85,68.549,75
06/07/90 13:00,880.49,8.3,36.52,849.75,67.773,75
06/07/90 14:00,766.6,9.8,36.86,750.67,64.273,75
06/07/90 15:00,594.2,12,36.75,588.09,57.975,75
06/07/90 16:00,385,11.4,35.94,383.24,49.308,75
06/07/90 17:00,170.8,13.3,34.6,168.09,39.818,75
06/07/90 18:00,5.2969,9.5001,32.96,0,0,75
06/07/90 19:00,0,8.6999,31.91,0,0,75
06/07/90 20:00,0,7.8,30.81,0,0,75
06/07/90 21:00,0,9.1001,29.7,0,0,75
06/07/90 22:00,0,8.3,28.6,0,0,75
06/07/90 23:00,0,8.6999,27.49,0,0,75
07/07/90 00:00,0,6.4999,26.78,0,0,75
07/07/90 01:00,0,5.9,26.01,0,0,75
07/07/90 02:00,0,7.2001,25.6,0,0,75
07/07/90 03:00,0,7.8,25.2,0,0,75
07/07/90 04:00,0,4.7999,24.91,0,0,75
07/07/90 05:00,0.0978,4.2,24.86,0,0,75
07/07/90 06:00,98.001,3.2001,25.87,30.938,26.97,75
07/07/90 07:00,309.4,1.7,27.71,201.17,33.633,75
07/07/90 08:00,533.29,2.9999,29.81,417.59,44.182,75
07/07/90 09:00,728.59,4.1,31.9,623.54,54.322,75
07/07/90 10:00,873.79,4.9999,33.84,782.92,62.407,75
07/07/90 11:00,959.6,4.7999,35.65,886.79,68.349,75
07/07/90 12:00,977.5,4.5999,37.05,924.46,71.241,75
07/07/90 13:00,923.5,3.4001,37.99,888.29,70.784,75
07/07/90 14:00,809.11,2.7999,38.44,790.04,67.409,75
07/07/90 15:00,631.2,4.1,38.41,623.27,60.994,75
07/07/90 16:00,415,3.9,37.64,412.01,52.034,75
07/07/90 17:00,190.49,2.9999,36.26,187.94,41.995,75
07/07/90 18:00,6.7963,2.4999,34.52,0,0,75
07/07/90 19:00,0,1.7,33.26,0,0,75
07/07/90 20:00,0,1.4001,32.18,0,0,75
07/07/90 21:00,0,1.2001,31.06,0,0,75
07/07/90 22:00,0,0.4,29.95,0,0,75
07/07/90 23:00,0,0.5999,28.83,0,0,75
08/07/90 00:00,0,0.4999,27.99,0,0,75
08/07/90 01:00,0,0.4,27.08,0,0,75
08/07/90 02:00,0,0.8999,26.59,0,0,75
08/07/90 03:00,0,0.8999,26.1,0,0,75
08/07/90 04:00,0,0.7999,25.74,0,0,75
08/07/90 05:00,0.0978,0.7999,25.67,0,0,75
08/07/90 06:00,95.898,1.2001,26.62,31.466,27.739,75
08/07/90 07:00,302.3,1.4001,28.35,199.75,34.278,75
08/07/90 08:00,521.61,1.7,30.35,411.53,44.525,75
08/07/90 09:00,715.8,2.2,32.34,613.88,54.418,75
08/07/90 10:00,856.79,2.9999,34.22,770.29,62.303,75
08/07/90 11:00,925.51,4.4,35.89,858.04,67.455,75
08/07/90 12:00,947.3,3.4001,37.18,897.56,70.307,75
08/07/90 13:00,890.5,3.2001,38.02,859.97,69.717,75
08/07/90 14:00,769.5,2.4999,38.38,754.2,65.968,75
08/07/90 15:00,602.9,4.1,38.3,597.09,59.901,75
08/07/90 16:00,398.2,2.7999,37.53,396.6,51.39,75
08/07/90 17:00,182.39,2.3,36.19,179.83,41.777,75
08/07/90 18:00,6.3074,2,34.51,0,0,75
08/07/90 19:00,0,3.4001,33.5,0,0,75
08/07/90 20:00,0,3.7,32.48,0,0,75
08/07/90 21:00,0,4.1,31.7,0,0,75
08/07/90 22:00,0,2.9999,30.8,0,0,75
08/07/90 23:00,0,3.9,29.9,0,0,75
09/07/90 00:00,0,4.5999,29.4,0,0,75
09/07/90 01:00,0,4.7999,29,0,0,75
09/07/90 02:00,0,4.9999,28.85,0,0,75
09/07/90 03:00,0,6.2,28.7,0,0,75
09/07/90 04:00,0,3.7,28.64,0,0,75
09/07/90 05:00,0.0978,2.7999,28.74,0,0,75
09/07/90 06:00,89.493,2.9999,29.62,39.01,31.007,75
09/07/90 07:00,289.8,2.3,31.15,195.4,37.018,75
09/07/90 08:00,516.7,3.2001,32.89,410.22,47.057,75
09/07/90 09:00,711.2,4.9999,34.92,611.04,56.942,75
09/07/90 10:00,863.7,5.9,36.81,775.93,65.18,75
09/07/90 11:00,953.39,5.4001,38.45,882.36,71.054,75
09/07/90 12:00,972.1,5.7,39.75,920.5,73.866,75
09/07/90 13:00,925.3,6.4999,40.69,890.82,73.662,75
09/07/90 14:00,810.9,6.4999,39.67,792.62,68.773,75
09/07/90 15:00,636.39,7.4001,39.67,629.06,62.5,75
09/07/90 16:00,413.91,7.8,39.67,411.95,54.097,75
09/07/90 17:00,185.1,8.6999,40,183.71,45.702,75
09/07/90 18:00,6.8941,7.8,38.77,0,0,75
09/07/90 19:00,0,4.9999,37.73,0,0,75
09/07/90 20:00,0,3.4001,36.68,0,0,75
09/07/90 21:00,0,1.2001,35.63,0,0,75
09/07/90 22:00,0,1.2001,34.59,0,0,75
09/07/90 23:00,0,1.9,33.54,0,0,75
10/07/90 00:00,0,1.3001,32.04,0,0,75
10/07/90 01:00,0,0.8999,30.45,0,0,75
10/07/90 02:00,0,2,29.62,0,0,75
10/07/90 03:00,0,2.7999,28.78,0,0,75
10/07/90 04:00,0,2.3,28.2,0,0,75
10/07/90 05:00,0.0978,2.9999,28.12,0,0,75
10/07/90 06:00,45.7,3.4001,28.45,42.661,29.964,75
10/07/90 07:00,123.9,2.4999,28.99,116.7,33.044,75
10/07/90 08:00,302.3,3.2001,30.05,272.62,39.518,75
10/07/90 09:00,444.6,3.2001,31.18,406.81,45.568,75
10/07/90 10:00,746.9,3.9,32.76,682,57.415,75
10/07/90 11:00,1005.7,2.9999,34.84,930.5,69.172,75
10/07/90 12:00,765.7,5.4001,35.75,732.23,62.417,75
10/07/90 13:00,745.8,6.2,36.39,723.19,62.724,75
10/07/90 14:00,676.6,4.9999,36.74,665.06,60.883,75
10/07/90 15:00,526.81,4.5999,36.72,522.58,55.494,75
10/07/90 16:00,333.4,4.9999,36.16,330.46,47.71,75
10/07/90 17:00,168,4.9999,35.22,166.42,40.42,75
10/07/90 18:00,7.8068,4.2,33.99,7.6651,34.283,75
10/07/90 19:00,0,3.9,32.72,0,0,75
10/07/90 20:00,0,3.4001,31.69,0,0,75
10/07/90 21:00,0,2.4999,30.56,0,0,75
10/07/90 22:00,0,2.7999,29.44,0,0,75
10/07/90 23:00,0,2.9999,28.31,0,0,75
11/07/90 00:00,0,2.4999,27.67,0,0,75
11/07/90 01:00,0,2.3,26.98,0,0,75
11/07/90 02:00,0,3.2001,26.62,0,0,75
11/07/90 03:00,0,3.7,26.26,0,0,75
11/07/90 04:00,0,1.3001,26,0,0,75
11/07/90 05:00,0.0978,2.3,25.96,0,0,75
11/07/90 06:00,74.401,2.2,26.73,39.407,28.127,75
11/07/90 07:00,264.41,2.7999,28.33,187.62,34.095,75
11/07/90 08:00,449.7,2.4999,30.12,373.09,43.004,75
11/07/90 09:00,617.99,1.9,31.91,543.84,51.352,75
11/07/90 10:00,694.11,3.4001,33.34,638.19,56.331,75
11/07/90 11:00,831.09,2.7999,34.98,776.32,63.377,75
11/07/90 12:00,859.21,2.4999,36.28,818.91,66.344,75
11/07/90 13:00,807.8,3.7,37.15,783.52,65.872,75
11/07/90 14:00,651.31,4.9999,37.44,638.9,60.571,75
11/07/90 15:00,565.4,3.9,37.49,560.66,57.699,75
11/07/90 16:00,385.5,3.2001,36.95,385.52,50.427,75
11/07/90 17:00,172.21,2.7999,35.8,170.76,41.126,75
11/07/90 18:00,5.7044,1.6001,34.31,0,0,75
11/07/90 19:00,0,1.4001,33.14,0,0,75
11/07/90 20:00,0,1.3001,32.14,0,0,75
11/07/90 21:00,0,1.4001,31.1,0,0,75
11/07/90 22:00,0,1.4001,30.07,0,0,75
11/07/90 23:00,0,1.7,29.03,0,0,75
12/07/90 00:00,0,1.3001,28.22,0,0,75
12/07/90 01:00,0,2.9999,27.34,0,0,75
12/07/90 02:00,0,4.2,26.87,0,0,75
12/07/90 03:00,0,3.7,26.4,0,0,75
12/07/90 04:00,0,1.3001,26.07,0,0,75
12/07/90 05:00,0.0978,0.7999,26.01,0,0,75
12/07/90 06:00,84.702,0.7999,26.81,38.859,28.188,75
12/07/90 07:00,277.1,1.2001,28.35,191.37,34.153,75
12/07/90 08:00,505.7,1.4001,30.26,404.83,44.211,75
12/07/90 09:00,707.89,2.4999,32.21,610.9,54.164,75
12/07/90 10:00,797.79,3.2001,33.83,725.13,60.149,75
12/07/90 11:00,783.4,4.2,35.04,734.12,61.823,75
12/07/90 12:00,727.09,3.4001,35.77,697.66,61.034,75
12/07/90 13:00,670.2,2.3,36.17,651.06,59.692,75
12/07/90 14:00,563.2,3.4001,36.23,551.71,56.047,75
12/07/90 15:00,460.19,2.4999,35.98,453.14,52.14,75
12/07/90 16:00,299.49,2.9999,35.23,295.49,45.563,75
12/07/90 17:00,128.71,3.4001,34.06,126.55,38.274,75
12/07/90 18:00,8.1002,2.9999,32.72,7.9434,33.023,75
12/07/90 19:00,0,3.9,31.88,0,0,75
12/07/90 20:00,0,3.4001,30.94,0,0,75
12/07/90 21:00,0,3.2001,30.01,0,0,75
12/07/90 22:00,0,1.4001,29.08,0,0,75
12/07/90 23:00,0,1.6001,28.14,0,0,75
13/07/90 00:00,0,1.2001,27.57,0,0,75
13/07/90 01:00,0,1.6001,26.95,0,0,75
13/07/90 02:00,0,1.3001,26.63,0,0,75
13/07/90 03:00,0,1.2001,26.3,0,0,75
13/07/90 04:00,0,0.9999,26.07,0,0,75
13/07/90 05:00,0.0978,1.4001,26.04,0,0,75
13/07/90 06:00,101.99,2.3,27.03,41.278,28.492,75
13/07/90 07:00,306.1,3.4001,28.72,210.86,35.105,75
13/07/90 08:00,586.7,4.7999,30.96,464.5,46.982,75
13/07/90 09:00,665.31,5.7,32.49,582.45,53.362,75
13/07/90 10:00,912.79,5.7,34.66,822.25,64.701,75
13/07/90 11:00,610.69,4.5999,35.21,578.88,56.06,75
13/07/90 12:00,686.71,4.9999,35.83,659.39,59.764,75
13/07/90 13:00,505.29,3.2001,35.85,491.11,53.401,75
13/07/90 14:00,354.6,3.2001,35.3,344.27,47.449,75
13/07/90 15:00,309.4,3.4001,34.68,300.72,45.272,75
13/07/90 16:00,254.4,3.4001,33.98,249.4,42.698,75
13/07/90 17:00,182.6,4.2,33.17,181.69,38.88,75
13/07/90 18:00,10.496,2.9999,32.16,10.252,32.545,75
13/07/90 19:00,0,2.7999,31.28,0,0,75
13/07/90 20:00,0,1.9,30.39,0,0,75
13/07/90 21:00,0,2,29.51,0,0,75
13/07/90 22:00,0,2.3,28.62,0,0,75
13/07/90 23:00,0,2,27.74,0,0,75
14/07/90 00:00,0,0.8999,27.06,0,0,75
14/07/90 01:00,0,1.3001,26.32,0,0,75
14/07/90 02:00,0,2.2,25.93,0,0,75
14/07/90 03:00,0,1.9,25.54,0,0,75
14/07/90 04:00,0,1.7,25.26,0,0,75
14/07/90 05:00,0.0978,1.6001,25.22,0,0,75
14/07/90 06:00,69.006,2.7999,25.88,47.431,27.555,75
14/07/90 07:00,228.91,4.2,27.17,185.95,33.24,75
14/07/90 08:00,383.4,5.4001,28.59,333.26,40.119,75
14/07/90 09:00,562.6,6.2,30.16,503.93,48.074,75
14/07/90 10:00,637.6,7.4001,31.45,590.12,52.617,75
14/07/90 11:00,692.7,6.4999,32.39,653.52,56.024,75
14/07/90 12:00,696.09,4.9999,33.29,668.41,57.508,75
14/07/90 13:00,669.01,5.4001,33.91,650.45,57.361,75
14/07/90 14:00,549,4.2,34.11,538.44,53.399,75
14/07/90 15:00,420,4.7999,33.95,414.15,48.658,75
14/07/90 16:00,275.6,4.7999,33.33,270.43,42.776,75
14/07/90 17:00,103.9,5.4001,32.42,101.42,35.885,75
14/07/90 18:00,1.7928,3.7,31.35,0,0,75
14/07/90 19:00,0,1.7,30.63,0,0,75
14/07/90 20:00,0,2.3,29.92,0,0,75
14/07/90 21:00,0,1.9,29.2,0,0,75
14/07/90 22:00,0,2.2,28.48,0,0,75
14/07/90 23:00,0,1.4001,27.76,0,0,75
15/07/90 00:00,0,1.4001,27.29,0,0,75
15/07/90 01:00,0,1.2001,26.55,0,0,75
15/07/90 02:00,0,0.4999,26.39,0,0,75
15/07/90 03:00,0,0.4,25.67,0,0,75
15/07/90 04:00,0,0.4,26.12,0,0,75
15/07/90 05:00,0,0.5999,26.07,0,0,75
15/07/90 06:00,25.507,0.2,26.4,25.151,27.3,75
15/07/90 07:00,111.2,0.5999,27,105.45,30.668,75
15/07/90 08:00,166.7,0.7999,27.76,159.2,33.311,75
15/07/90 09:00,207.3,0.8999,28.32,198.65,35.26,75
15/07/90 10:00,212.5,0.5999,28.7,204.8,35.86,75
15/07/90 11:00,353.1,0.4,29.41,339.91,41.342,75
15/07/90 12:00,336.1,0.5999,29.72,325.04,41.132,75
15/07/90 13:00,430.21,0.4,30.43,419.09,45.272,75
15/07/90 14:00,409.7,0.9999,29.3,400.78,43.449,75
15/07/90 15:00,328.7,0.9999,30.65,322.21,41.992,75
15/07/90 16:00,265.59,0.7999,31.12,262.62,40.274,75
15/07/90 17:00,180.09,0.7999,30.93,179.87,36.589,75
15/07/90 18:00,11.099,0.7999,30.31,10.81,30.715,75
15/07/90 19:00,0,0.8999,29.78,0,0,75
15/07/90 20:00,0,1.2001,29.24,0,0,75
15/07/90 21:00,0,1.2001,28.71,0,0,75
15/07/90 22:00,0,1.2001,28.18,0,0,75
15/07/90 23:00,0,1.7,27.65,0,0,75
16/07/90 00:00,0,2.2,27.26,0,0,75
16/07/90 01:00,0,1.4001,26.69,0,0,75
16/07/90 02:00,0,2.2,25.94,0,0,75
16/07/90 03:00,0,1.2001,26.16,0,0,75
16/07/90 04:00,0,1.7,26.29,0,0,75
16/07/90 05:00,0,2.7999,26.28,0,0,75
16/07/90 06:00,47.705,3.7,26.76,43.906,28.315,75
16/07/90 07:00,149.5,3.2001,27.58,137.54,32.307,75
16/07/90 08:00,245.91,3.9,28.46,230.08,36.463,75
16/07/90 09:00,348.41,3.7,29.52,329.25,41.056,75
16/07/90 10:00,427.4,3.9,30.48,405.57,44.805,75
16/07/90 11:00,471.7,5.7,31.27,451.88,47.313,75
16/07/90 12:00,489.91,4.5999,31.84,473.68,48.689,75
16/07/90 13:00,465.51,4.9999,32.35,453.26,48.461,75
16/07/90 14:00,400.71,4.9999,32.43,392.09,46.307,75
16/07/90 15:00,292.99,2.9999,32.5,284.83,42.508,75
16/07/90 16:00,170.2,4.1,32.09,165.15,37.872,75
16/07/90 17:00,78.997,3.9,31.48,76.441,34.157,75
16/07/90 18:00,2.0047,3.2001,30.76,0,0,75
16/07/90 19:00,0,3.2001,30.14,0,0,75
16/07/90 20:00,0,2.7999,29.52,0,0,75
16/07/90 21:00,0,1.4001,28.9,0,0,75
16/07/90 22:00,0,1.4001,28.28,0,0,75
16/07/90 23:00,0,1.9,27.66,0,0,75
17/07/90 00:00,0,1.7,27.13,0,0,75
17/07/90 01:00,0,1.4001,26.57,0,0,75
17/07/90 02:00,0,1.2001,26.27,0,0,75
17/07/90 03:00,0,0.9999,25.98,0,0,75
17/07/90 04:00,0,0.4,25.77,0,0,75
17/07/90 05:00,0,0.2,25.74,0,0,75
17/07/90 06:00,70.506,0.1,26.45,39.459,27.849,75
17/07/90 07:00,226.1,0.1,27.75,184.16,33.767,75
17/07/90 08:00,397.1,0.8999,29.28,345.67,41.248,75
17/07/90 09:00,532.1,0.9999,30.75,483.65,47.896,75
17/07/90 10:00,627.9,1.4001,32.05,583.63,52.944,75
17/07/90 11:00,642.8,1.6001,32.96,611.01,54.925,75
17/07/90 12:00,675.49,2.3,33.86,650.7,57.327,75
17/07/90 13:00,591.3,2.4999,34.34,576.82,55.065,75
17/07/90 14:00,526.1,3.9,34.56,516.94,53.066,75
17/07/90 15:00,394.5,3.4001,34.4,387.21,48.125,75
17/07/90 16:00,225.31,2.7999,33.69,221.02,41.423,75
17/07/90 17:00,103.2,2.7999,32.71,100.09,36.169,75
17/07/90 18:00,1.9069,0.4999,31.79,0,0,75
17/07/90 19:00,0,0.4,31.02,0,0,75
17/07/90 20:00,0,0.5999,30.25,0,0,75
17/07/90 21:00,0,0.2,29.47,0,0,75
17/07/90 22:00,0,0.2,28.7,0,0,75
17/07/90 23:00,0,0.4,27.93,0,0,75
18/07/90 00:00,0,0.3,27.33,0,0,75
18/07/90 01:00,0,0.5999,26.7,0,0,75
18/07/90 02:00,0,1.9,26.38,0,0,75
18/07/90 03:00,0,2.3,26.05,0,0,75
18/07/90 04:00,0,2.4999,25.81,0,0,75
18/07/90 05:00,0,3.2001,25.78,0,0,75
18/07/90 06:00,58.706,2.2,26.36,42.164,27.853,75
18/07/90 07:00,239.5,2.2,27.8,181.16,33.525,75
18/07/90 08:00,410.6,2.2,29.39,351.15,41.532,75
18/07/90 09:00,698.9,3.2001,31.54,610.69,53.441,75
